Date,NVG.LS,ALTR.LS
2015-07-20,2.7873785495758057,2.795020818710327
2015-07-21,2.759570598602295,2.7117116451263428
2015-07-22,2.7098093032836914,2.692967176437378
2015-07-23,2.710541009902954,2.6700568199157715
2015-07-24,2.680537700653076,2.6096580028533936
2015-07-27,2.638093948364258,2.595773220062256
2015-07-28,2.6439480781555176,2.615906238555908
2015-07-29,2.640289783477783,2.6172945499420166
2015-07-30,2.6168723106384277,2.655478000640869
2015-07-31,2.542961597442627,2.687413215637207
2015-08-03,2.6088225841522217,2.721431016921997
2015-08-04,2.6197991371154785,2.669362783432007
2015-08-05,2.678342342376709,2.7255966663360596
2015-08-06,2.6981005668640137,2.6971328258514404
2015-08-07,2.7039549350738525,2.647841215133667
2015-08-10,2.745666742324829,2.6728341579437256
2015-08-11,2.6659021377563477,2.5916075706481934
2015-08-12,2.5597925186157227,2.4805288314819336
2015-08-13,2.6205313205718994,2.6041040420532227
2015-08-14,2.60809063911438,2.616600513458252
2015-08-17,2.5949184894561768,2.589524984359741
2015-08-18,2.586137056350708,2.5839710235595703
2015-08-19,2.5305211544036865,2.513852596282959
2015-08-20,2.51003098487854,2.4354028701782227
2015-08-21,2.4083125591278076,2.4020793437957764
2015-08-24,2.239269733428955,2.2208821773529053
2015-08-25,2.345379114151001,2.297248601913452
2015-08-26,2.348306179046631,2.290306568145752
2015-08-27,2.3841636180877686,2.361119031906128
2015-08-28,2.3541603088378906,2.345845937728882
2015-08-31,2.3431832790374756,2.3048856258392334
2015-09-01,2.296349287033081,2.256288528442383
2015-09-02,2.2597599029541016,2.2153284549713135
2015-09-03,2.3000082969665527,2.2680907249450684
2015-09-04,2.268541097640991,2.2049145698547363
2015-09-07,2.2956173419952393,2.2042202949523926
2015-09-08,2.315375804901123,2.284752368927002
2015-09-09,2.315375804901123,2.4638671875
2015-09-10,2.2985446453094482,2.4853885173797607
2015-09-11,2.286104202270508,2.4701151847839355
2015-09-14,2.2539055347442627,2.4041621685028076
2015-09-15,2.2487828731536865,2.4381802082061768
2015-09-16,2.2575643062591553,2.49788498878479
2015-09-17,2.2465875148773193,2.543010711669922
2015-09-18,2.228292942047119,2.5645322799682617
2015-09-21,2.3080577850341797,2.615906238555908
2015-09-22,2.256833076477051,2.5103812217712402
2015-09-23,2.3168394565582275,2.5464820861816406
2015-09-24,2.293422222137451,2.5173237323760986
2015-09-25,2.3161075115203857,2.540928363800049
2015-09-28,2.286104202270508,2.4360973834991455
2015-09-29,2.2465875148773193,2.4013850688934326
2015-09-30,2.268541097640991,2.5013558864593506
2015-10-01,2.2597599029541016,2.5853593349456787
2015-10-02,2.2875678539276123,2.637427806854248
2015-10-05,2.358551025390625,2.7040748596191406
2015-10-06,2.4580740928649902,2.726290702819824
2015-10-07,2.43977952003479,2.684636354446411
2015-10-08,2.434656858444214,2.7283735275268555
2015-10-09,2.480027914047241,2.7367043495178223
2015-10-12,2.399531364440918,2.7012979984283447
2015-10-13,2.3761141300201416,2.6728341579437256
2015-10-14,2.483686923980713,2.6631147861480713
2015-10-15,2.634434938430786,2.792937994003296
2015-10-16,2.575160264968872,2.763779640197754
2015-10-19,2.5868687629699707,2.8394522666931152
2015-10-20,2.5868687629699707,2.8519484996795654
2015-10-21,2.586137056350708,2.900545358657837
2015-10-22,2.6388258934020996,2.9408118724823
2015-10-23,2.6695609092712402,2.9387288093566895
2015-10-26,2.6929779052734375,3.006070375442505
2015-10-27,2.6036999225616455,2.9095709323883057
2015-10-28,2.6607794761657715,2.934563636779785
2015-10-29,2.6871235370635986,2.9838547706604004
2015-10-30,2.711272716522217,2.9859373569488525
2015-11-02,2.7954280376434326,3.1254799365997314
2015-11-03,2.821772575378418,3.2629404067993164
2015-11-04,2.842994451522827,3.3524975776672363
2015-11-05,2.8151865005493164,3.3129255771636963
2015-11-06,2.7881104946136475,3.3837385177612305
2015-11-09,2.718590497970581,3.443443775177002
2015-11-10,2.76396107673645,3.4830150604248047
2015-11-11,2.754448175430298,3.5274462699890137
2015-11-12,2.7068819999694824,3.511479139328003
2015-11-13,2.707613945007324,3.4517743587493896
2015-11-16,2.761766195297241,3.4712131023406982
2015-11-17,2.7822563648223877,3.540637254714966
2015-11-18,2.7742061614990234,3.6253347396850586
2015-11-19,2.7990875244140625,3.6378307342529297
2015-11-20,2.802746057510376,3.5496621131896973
2015-11-23,2.783719301223755,3.545497179031372
2015-11-24,2.8071370124816895,3.5107853412628174
2015-11-25,2.7990875244140625,3.561464786529541
2015-11-26,2.818845748901367,3.582291841506958
2015-11-27,2.8232362270355225,3.5649361610412598
2015-11-30,2.7661569118499756,3.6128385066986084
2015-12-01,2.8371403217315674,3.5760438442230225
2015-12-02,2.8693385124206543,3.6260294914245605
2015-12-03,2.802746057510376,3.5225868225097656
2015-12-04,2.7983553409576416,3.4941229820251465
2015-12-07,2.800551176071167,3.476767063140869
2015-12-08,2.7368853092193604,3.4205334186553955
2015-12-09,2.6885874271392822,3.4309468269348145
2015-12-10,2.6827330589294434,3.3601341247558594
2015-12-11,2.616140365600586,3.1199264526367188
2015-12-14,2.585405111312866,3.0518906116485596
2015-12-15,2.6680970191955566,3.2698826789855957
2015-12-16,2.6680970191955566,3.3150084018707275
2015-12-17,2.694441556930542,3.353191614151001
2015-12-18,2.7342638969421387,3.401094436645508
2015-12-21,2.6424801349639893,3.2809906005859375
2015-12-22,2.696514129638672,3.271965503692627
2015-12-23,2.635078191757202,3.2920987606048584
2015-12-24,2.6432204246520996,3.285155773162842
2015-12-28,2.6121325492858887,3.240029811859131
2015-12-29,2.6476616859436035,3.2789077758789062
2015-12-30,2.6809699535369873,3.340001106262207
2015-12-31,2.6809699535369873,3.340001106262207
2016-01-04,2.6572840213775635,3.242807388305664
2016-01-05,2.612872838973999,3.2435014247894287
2016-01-06,2.6232354640960693,3.212954521179199
2016-01-07,2.584745407104492,3.200458288192749
2016-01-08,2.5588388442993164,3.1594982147216797
2016-01-11,2.4988834857940674,3.1074299812316895
2016-01-12,2.593627691268921,3.277519702911377
2016-01-13,2.5736427307128906,3.271965503692627
2016-01-14,2.4633541107177734,3.1865737438201904
2016-01-15,2.354546546936035,2.916513204574585
2016-01-18,2.2168705463409424,2.8304271697998047
2016-01-19,2.2916297912597656,2.8436176776885986
2016-01-20,2.146552562713623,2.5832767486572266
2016-01-21,2.2102091312408447,2.568697690963745
2016-01-22,2.2672038078308105,2.6013271808624268
2016-01-25,2.2723848819732666,2.586747884750366
2016-01-26,2.2797868251800537,2.5888309478759766
2016-01-27,2.2886691093444824,2.6172945499420166
2016-01-28,2.244257688522339,2.55342435836792
2016-01-29,2.28718900680542,2.606186866760254
2016-02-01,2.3167965412139893,2.6311795711517334
2016-02-02,2.2427775859832764,2.540928363800049
2016-02-03,2.2309343814849854,2.547870397567749
2016-02-04,2.218351125717163,2.5284314155578613
2016-02-05,2.1828219890594482,2.4229066371917725
2016-02-08,2.07253360748291,2.250734567642212
2016-02-09,1.9888919591903687,2.1729795932769775
2016-02-10,2.067352294921875,2.206303119659424
2016-02-11,1.9970343112945557,2.098001480102539
2016-02-12,2.0370047092437744,2.1646485328674316
2016-02-15,2.1287879943847656,2.235461473464966
2016-02-16,2.119905948638916,2.218799352645874
2016-02-17,2.1687586307525635,2.3937485218048096
2016-02-18,2.18430233001709,2.363896131515503
2016-02-19,2.193924903869629,2.421518087387085
2016-02-22,2.2198314666748047,2.4305434226989746
2016-02-23,2.1546945571899414,2.3722269535064697
2016-02-24,2.20428729057312,2.4472053050994873
2016-02-25,2.217611312866211,2.4624786376953125
2016-02-26,2.2405571937561035,2.4465110301971436
2016-02-29,2.2931101322174072,2.413881540298462
2016-03-01,2.3101348876953125,2.461090087890625
2016-03-02,2.292369842529297,2.484694480895996
2016-03-03,2.275346040725708,2.4992735385894775
2016-03-04,2.301992416381836,2.5284314155578613
2016-03-07,2.3012523651123047,2.557589530944824
2016-03-08,2.2886691093444824,2.529820203781128
2016-03-09,2.294590711593628,2.5367627143859863
2016-03-10,2.2842280864715576,2.5048272609710693
2016-03-11,2.3390023708343506,2.582582712173462
2016-03-14,2.4204232692718506,2.672139883041382
2016-03-15,2.390815496444702,2.658949136734009
2016-03-16,2.4152417182922363,2.698521137237549
2016-03-17,2.400437831878662,2.7124059200286865
2016-03-18,2.4122812747955322,2.690190076828003
2016-03-21,2.4233837127685547,2.671445846557617
2016-03-22,2.4056191444396973,2.706157922744751
2016-03-23,2.4204232692718506,2.7360103130340576
2016-03-24,2.4663150310516357,2.7380928993225098
2016-03-29,2.4322659969329834,2.7040748596191406
2016-03-30,2.4367074966430664,2.7304561138153076
2016-03-31,2.36860990524292,2.6624205112457275
2016-04-01,2.3360414505004883,2.595078706741333
2016-04-04,2.3071742057800293,2.592996120452881
2016-04-05,2.2723848819732666,2.5617551803588867
2016-04-06,2.2797868251800537,2.5499532222747803
2016-04-07,2.2412970066070557,2.535374164581299
2016-04-08,2.2694244384765625,2.5832767486572266
2016-04-11,2.2834877967834473,2.592996120452881
2016-04-12,2.290149450302124,2.616600513458252
2016-04-13,2.4100606441497803,2.755449056625366
2016-04-14,2.390815496444702,2.619377613067627
2016-04-15,2.3774919509887695,2.6339564323425293
2016-04-18,2.3538060188293457,2.527043104171753
2016-04-19,2.339742422103882,2.345845937728882
2016-04-20,2.3604674339294434,2.369450092315674
2016-04-21,2.3323402404785156,2.329878330230713
2016-04-22,2.3241987228393555,2.3048856258392334
2016-04-25,2.2879292964935303,2.336820602416992
2016-04-26,2.309394359588623,2.311133623123169
2016-04-27,2.321237325668335,2.367367744445801
2016-04-28,2.3167965412139893,2.397219657897949
2016-04-29,2.3056938648223877,2.363201856613159
2016-05-02,2.3493738174438477,2.397219657897949
2016-05-03,2.2791736125946045,2.339597463607788
2016-05-04,2.2331531047821045,2.336820602416992
2016-05-05,2.280733585357666,2.4013850688934326
2016-05-06,2.2783937454223633,2.3944427967071533
2016-05-09,2.2744932174682617,2.434861660003662
2016-05-10,2.2565531730651855,2.440101146697998
2016-05-11,2.2448532581329346,2.4101614952087402
2016-05-12,2.2159931659698486,2.395939826965332
2016-05-13,2.170752763748169,2.3749818801879883
2016-05-16,2.176212787628174,2.34728741645813
2016-05-17,2.1528127193450928,2.380970001220703
2016-05-18,2.118492364883423,2.3240840435028076
2016-05-19,2.0826122760772705,2.352526903152466
2016-05-20,2.0888524055480957,2.3450419902801514
2016-05-23,2.1372125148773193,2.3435449600219727
2016-05-24,2.208192825317383,2.416898012161255
2016-05-25,2.254213333129883,2.510460138320923
2016-05-26,2.2620134353637695,2.5156993865966797
2016-05-27,2.2768332958221436,2.5261783599853516
2016-05-30,2.30725359916687,2.5658485889434814
2016-05-31,2.2698135375976562,2.563603162765503
2016-06-01,2.2425131797790527,2.5403997898101807
2016-06-02,2.2386131286621094,2.4371073246002197
2016-06-03,2.1894729137420654,2.3697423934936523
2016-06-06,2.2050726413726807,2.407167434692383
2016-06-07,2.2557733058929443,2.415400743484497
2016-06-08,2.266693353652954,2.400430917739868
2016-06-09,2.324413776397705,2.4281251430511475
2016-06-10,2.2440736293792725,2.376478672027588
2016-06-13,2.1122522354125977,2.296389579772949
2016-06-14,2.087292194366455,2.2260310649871826
2016-06-15,2.0280117988586426,2.2005820274353027
2016-06-16,1.9819915294647217,2.1384568214416504
2016-06-17,2.063892126083374,2.2612102031707764
2016-06-20,2.1372125148773193,2.392197370529175
2016-06-21,2.1231725215911865,2.396688222885132
2016-06-22,2.0904123783111572,2.342796564102173
2016-06-23,2.167632818222046,2.3944427967071533
2016-06-24,2.087292194366455,2.2454917430877686
2016-06-27,1.9484511613845825,2.1466901302337646
2016-06-28,1.979651689529419,2.1668994426727295
2016-06-29,1.9936916828155518,2.17962384223938
2016-06-30,1.9609318971633911,2.175132989883423
2016-07-01,2.020212173461914,2.283665180206299
2016-07-04,2.0186519622802734,2.28216814994812
2016-07-05,1.934411644935608,2.1826181411743164
2016-07-06,1.888391137123108,2.1758816242218018
2016-07-07,1.8922910690307617,2.170642375946045
2016-07-08,1.949231505393982,2.2559707164764404
2016-07-11,1.9929118156433105,2.312108039855957
2016-07-12,2.012411594390869,2.3951914310455322
2016-07-13,2.020212173461914,2.3442935943603516
2016-07-14,2.063112258911133,2.3884549140930176
2016-07-15,2.043612003326416,2.391448736190796
2016-07-18,2.074812412261963,2.425879716873169
2016-07-19,2.093532085418701,2.4475860595703125
2016-07-20,2.0966522693634033,2.435610294342041
2016-07-21,2.162172794342041,2.4902503490448
2016-07-22,2.20585298538208,2.4902503490448
2016-07-25,2.2035131454467773,2.514950752258301
2016-07-26,2.2183332443237305,2.568094253540039
2016-07-27,2.2300331592559814,2.6055190563201904
2016-07-28,2.1863529682159424,2.578572988510132
2016-07-29,2.214432954788208,2.5942916870117188
2016-08-01,2.193372964859009,2.534411668777466
2016-08-02,2.159052610397339,2.4954898357391357
2016-08-03,2.159832715988159,2.4588136672973633
2016-08-04,2.1918129920959473,2.4880049228668213
2016-08-05,2.2269132137298584,2.5808186531066895
2016-08-08,2.263573169708252,2.61749529838562
2016-08-09,2.2994534969329834,2.645937919616699
2016-08-10,2.310373544692993,2.6377041339874268
2016-08-11,2.3197333812713623,2.6721351146698
2016-08-12,2.327533721923828,2.6676440238952637
2016-08-15,2.3251936435699463,2.6990811824798584
2016-08-16,2.321293830871582,2.661656379699707
2016-08-17,2.3173935413360596,2.6399497985839844
2016-08-18,2.332993984222412,2.6788718700408936
2016-08-19,2.3088135719299316,2.662404775619507
2016-08-22,2.3166136741638184,2.6945900917053223
2016-08-23,2.3166136741638184,2.682614326477051
2016-08-24,2.3251936435699463,2.6930932998657227
2016-08-25,2.306473731994629,2.6549198627471924
2016-08-26,2.3134937286376953,2.6781232357025146
2016-08-29,2.3166136741638184,2.657165288925171
2016-08-30,2.3142735958099365,2.6796200275421143
2016-08-31,2.3166136741638184,2.651177406311035
2016-09-01,2.3173935413360596,2.690847635269165
2016-09-02,2.350153684616089,2.705817699432373
2016-09-05,2.3696539402008057,2.711805582046509
2016-09-06,2.3322136402130127,2.6115071773529053
2016-09-07,2.3407936096191406,2.5621063709259033
2016-09-08,2.3407936096191406,2.5793216228485107
2016-09-09,2.301013708114624,2.5029749870300293
2016-09-12,2.2128732204437256,2.4580650329589844
2016-09-13,2.066232204437256,2.3547723293304443
2016-09-14,2.066232204437256,2.3824667930603027
2016-09-15,2.02645206451416,2.371239423751831
2016-09-16,2.052192211151123,2.3061201572418213
2016-09-19,2.0420517921447754,2.3487844467163086
2016-09-20,2.067012071609497,2.3300719261169434
2016-09-21,2.0763723850250244,2.3704910278320312
2016-09-22,2.089632272720337,2.402676582336426
2016-09-23,2.0677921772003174,2.371987819671631
2016-09-26,2.0654520988464355,2.362257242202759
2016-09-27,2.03737211227417,2.322587013244629
2016-09-28,2.052971839904785,2.336060047149658
2016-09-29,2.0365917682647705,2.326329469680786
2016-09-30,1.996811866760254,2.3293235301971436
2016-10-03,2.023332118988037,2.3285751342773438
2016-10-04,2.051412343978882,2.380970001220703
2016-10-05,2.049072504043579,2.342796564102173
2016-10-06,2.046732187271118,2.3053715229034424
2016-10-07,2.0046117305755615,2.293395519256592
2016-10-10,2.0241119861602783,2.3113596439361572
2016-10-11,2.0280117988586426,2.331568956375122
2016-10-12,2.0069515705108643,2.316599130630493
2016-10-13,1.9702916145324707,2.2664496898651123
2016-10-14,2.0131919384002686,2.3188445568084717
2016-10-17,2.0077314376831055,2.333065986633301
2016-10-18,2.03581166267395,2.3749818801879883
2016-10-19,2.061551809310913,2.4573163986206055
2016-10-20,2.067012071609497,2.4288735389709473
2016-10-21,2.0537519454956055,2.3847124576568604
2016-10-24,2.0849521160125732,2.402676582336426
2016-10-25,2.0716922283172607,2.3734848499298096
2016-10-26,2.0904123783111572,2.4101614952087402
2016-10-27,2.083392381668091,2.3637542724609375
2016-10-28,2.098212480545044,2.3600120544433594
2016-10-31,2.0826122760772705,2.3779759407043457
2016-11-01,2.058432102203369,2.348036050796509
2016-11-02,2.0194318294525146,2.32108998298645
2016-11-03,2.0139718055725098,2.312856435775757
2016-11-04,1.9983717203140259,2.3061201572418213
2016-11-07,2.0475122928619385,2.381718397140503
2016-11-08,2.054532289505005,2.3734848499298096
2016-11-09,2.046732187271118,2.376478672027588
2016-11-10,2.0537519454956055,2.341299295425415
2016-11-11,2.052192211151123,2.3008806705474854
2016-11-14,2.07013201713562,2.3689937591552734
2016-11-15,2.0732522010803223,2.3016293048858643
2016-11-16,2.063112258911133,2.342047929763794
2016-11-17,2.0740323066711426,2.3704910278320312
2016-11-18,2.0943124294281006,2.473783493041992
2016-11-21,2.103672504425049,2.5074658393859863
2016-11-22,2.1434526443481445,2.5868067741394043
2016-11-23,2.151252508163452,2.572585105895996
2016-11-24,2.226133108139038,2.657165288925171
2016-11-25,2.2822933197021484,2.7484822273254395
2016-11-28,2.275273323059082,2.6990811824798584
2016-11-29,2.2705934047698975,2.697584390640259
2016-11-30,2.2885334491729736,2.7395002841949463
2016-12-01,2.326753854751587,2.7537214756011963
2016-12-02,2.2963337898254395,2.6721351146698
2016-12-05,2.2939932346343994,2.720787763595581
2016-12-06,2.338453769683838,2.7619550228118896
2016-12-07,2.414114475250244,2.8210861682891846
2016-12-08,2.477294921875,2.858511209487915
2016-12-09,2.440634250640869,2.843541145324707
2016-12-12,2.425814151763916,2.800877094268799
2016-12-13,2.442194700241089,2.829319715499878
2016-12-14,2.469494581222534,2.829319715499878
2016-12-15,2.481194496154785,2.8914449214935303
2016-12-16,2.5350148677825928,2.9266245365142822
2016-12-19,2.503035068511963,2.9041695594787598
2016-12-20,2.547494888305664,2.892193555831909
2016-12-21,2.526434898376465,2.8472836017608643
2016-12-22,2.509274482727051,2.795637369155884
2016-12-23,2.5194149017333984,2.8540198802948
2016-12-27,2.5490548610687256,2.9049179553985596
2016-12-28,2.546715021133423,2.8847086429595947
2016-12-29,2.558414936065674,2.9049179553985596
2016-12-30,2.546715021133423,2.892193555831909
2017-01-02,2.608335494995117,2.9692888259887695
2017-01-03,2.6005356311798096,2.9692888259887695
2017-01-04,2.6091156005859375,2.986504077911377
2017-01-05,2.5974152088165283,2.9752767086029053
2017-01-06,2.5864953994750977,2.9595584869384766
2017-01-09,2.558414936065674,2.9168941974639893
2017-01-10,2.5662152767181396,2.9153969287872314
2017-01-11,2.5545153617858887,2.9146485328674316
2017-01-12,2.5896151065826416,2.9408457279205322
2017-01-13,2.6005356311798096,2.9505763053894043
2017-01-16,2.5662152767181396,3.0186893939971924
2017-01-17,2.5599751472473145,2.971534252166748
2017-01-18,2.5716753005981445,3.011204481124878
2017-01-19,2.564655303955078,3.006713628768921
2017-01-20,2.5740151405334473,3.07407808303833
2017-01-23,2.5459351539611816,3.014946699142456
2017-01-24,2.5724551677703857,3.0680904388427734
2017-01-25,2.579475164413452,3.0680904388427734
2017-01-26,2.6785359382629395,3.1264731884002686
2017-01-27,2.6988158226013184,3.113748788833618
2017-01-30,2.641875743865967,3.059108257293701
2017-01-31,2.627835273742676,3.035905122756958
2017-02-01,2.6761956214904785,3.065845012664795
2017-02-02,2.71207594871521,3.1025211811065674
2017-02-03,2.705836057662964,3.089048147201538
2017-02-06,2.6621556282043457,3.0538687705993652
2017-02-07,2.700376033782959,3.0882997512817383
2017-02-08,2.659815788269043,3.065096139907837
2017-02-09,2.7300162315368652,3.0568628311157227
2017-02-10,2.7300162315368652,3.065845012664795
2017-02-13,2.705836057662964,3.065096139907837
2017-02-14,2.7019357681274414,3.07482647895813
2017-02-15,2.7042760848999023,3.217041015625
2017-02-16,2.7105157375335693,3.223778009414673
2017-02-17,2.703495979309082,3.208807945251465
2017-02-20,2.6910157203674316,3.193089008331299
2017-02-21,2.741716146469116,3.246232509613037
2017-02-22,2.7534162998199463,3.229017496109009
2017-02-23,2.7947564125061035,3.223778009414673
2017-02-24,2.7807164192199707,3.255963087081909
2017-02-27,2.7892963886260986,3.237999200820923
2017-02-28,2.7822763919830322,3.221532106399536
2017-03-01,2.8462367057800293,3.3278191089630127
2017-03-02,2.83609676361084,3.305363893508911
2017-03-03,2.8087966442108154,3.270933151245117
2017-03-06,2.784616470336914,3.1751255989074707
2017-03-07,2.778376579284668,3.158658504486084
2017-03-08,2.7768161296844482,3.139197587966919
2017-03-09,2.776036262512207,3.143688440322876
2017-03-10,2.779156446456909,3.137700319290161
2017-03-13,2.786956548690796,3.133958101272583
2017-03-14,2.784616470336914,3.113748788833618
2017-03-15,2.7713561058044434,3.069587230682373
2017-03-16,2.7861764430999756,3.118988037109375
2017-03-17,2.808016300201416,3.127969980239868
2017-03-20,2.8228366374969482,3.1324613094329834
2017-03-21,2.804116725921631,3.099527359008789
2017-03-22,2.808016300201416,3.09877872467041
2017-03-23,2.78149676322937,3.115245819091797
2017-03-24,2.798656463623047,3.1130001544952393
2017-03-27,2.7690162658691406,3.061353921890259
2017-03-28,2.8087966442108154,3.1414432525634766
2017-03-29,2.8867969512939453,3.120485305786133
2017-03-30,2.9016172885894775,3.1511735916137695
2017-03-31,2.937497138977051,3.1362035274505615
