Date,SEM.LS,NVG.LS
2015-04-01,10.419684410095215,2.9362599849700928
2015-04-02,10.574018478393555,2.9397425651550293
2015-04-07,10.649101257324219,3.0874266624450684
2015-04-08,11.00782585144043,3.166841745376587
2015-04-09,11.620992660522461,3.2615816593170166
2015-04-10,11.833724975585938,3.2420766353607178
2015-04-13,11.620992660522461,3.249739408493042
2015-04-14,11.37906265258789,3.249042510986328
2015-04-15,11.658534049987793,3.2985029220581055
2015-04-16,11.349863052368164,3.2511324882507324
2015-04-17,11.124618530273438,3.218391180038452
2015-04-20,11.170501708984375,3.198885679244995
2015-04-21,11.295637130737305,3.2232675552368164
2015-04-22,11.078734397888184,3.1835601329803467
2015-04-23,10.99531078338623,3.141066312789917
2015-04-24,11.070393562316895,3.1835601329803467
2015-04-27,11.258098602294922,3.2114250659942627
2015-04-28,11.107934951782227,3.162661552429199
2015-04-29,10.786750793457031,3.072100877761841
2015-04-30,10.669957160949707,3.0449328422546387
2015-05-04,11.095419883728027,3.1341004371643066
2015-05-05,10.774236679077148,3.0477190017700195
2015-05-06,10.594874382019043,3.04075288772583
2015-05-07,10.636587142944336,3.044235944747925
2015-05-08,11.037022590637207,2.9593489170074463
2015-05-11,11.328941345214844,2.938126564025879
2015-05-12,11.363283157348633,2.886901617050171
2015-05-13,11.303181648254395,2.889097213745117
2015-05-14,11.371870040893555,2.894219398498535
2015-05-15,11.419090270996094,2.8883652687072754
2015-05-18,11.367576599121094,2.9022693634033203
2015-05-19,11.83549976348877,2.9637393951416016
2015-05-20,11.94282341003418,2.9908151626586914
2015-05-21,11.865550994873047,2.9659347534179688
2015-05-22,11.79686450958252,2.9776434898376465
2015-05-25,11.436262130737305,2.9183685779571533
2015-05-26,11.363283157348633,2.784451484680176
2015-05-27,11.672371864318848,2.8415307998657227
2015-05-28,11.719593048095703,2.8415307998657227
2015-05-29,11.213032722473145,2.7632298469543457
2015-06-01,11.213032722473145,2.7507894039154053
2015-06-02,11.423383712768555,2.751521110534668
2015-06-03,11.650906562805176,2.7925009727478027
2015-06-04,11.268839836120605,2.6981005668640137
2015-06-05,10.994094848632812,2.6534616947174072
2015-06-08,10.607732772827148,2.578087329864502
2015-06-09,10.75798511505127,2.5736968517303467
2015-06-10,11.032732009887695,2.60809063911438
2015-06-11,11.084245681762695,2.6549253463745117
2015-06-12,11.049901962280273,2.5949184894561768
2015-06-15,10.586270332336426,2.502713441848755
2015-06-16,10.539047241210938,2.5275943279266357
2015-06-17,10.457484245300293,2.4895412921905518
2015-06-18,10.418846130371094,2.4771008491516113
2015-06-19,11.002680778503418,2.5393028259277344
2015-06-22,11.032732009887695,2.567110300064087
2015-06-23,10.908236503601074,2.6746833324432373
2015-06-24,10.775156021118164,2.6285808086395264
2015-06-25,10.599148750305176,2.615408420562744
2015-06-26,10.73222827911377,2.635166883468628
2015-06-29,10.345868110656738,2.5385706424713135
2015-06-30,10.397381782531738,2.5246670246124268
2015-07-01,10.736520767211914,2.5993096828460693
2015-07-02,10.551926612854004,2.567842721939087
2015-07-03,10.56051254272461,2.5466206073760986
2015-07-06,10.049657821655273,2.4522199630737305
2015-07-07,9.663298606872559,2.4148988723754883
2015-07-08,9.835013389587402,2.440511703491211
2015-07-09,10.311524391174316,2.553938388824463
2015-07-10,10.624906539916992,2.588332176208496
2015-07-13,10.650662422180176,2.6490707397460938
2015-07-14,10.590561866760254,2.678342342376709
2015-07-15,10.680713653564453,2.70322322845459
2015-07-16,11.032732009887695,2.7939648628234863
2015-07-17,10.938285827636719,2.76396107673645
2015-07-20,10.891064643859863,2.7873785495758057
2015-07-21,10.90394401550293,2.759570598602295
2015-07-22,10.702178001403809,2.7098093032836914
2015-07-23,10.401676177978516,2.710541009902954
2015-07-24,10.315818786621094,2.680537700653076
2015-07-27,10.324402809143066,2.638093948364258
2015-07-28,10.448897361755371,2.6439480781555176
2015-07-29,10.680713653564453,2.640289783477783
2015-07-30,10.53475570678711,2.6168723106384277
2015-07-31,10.573390007019043,2.542961597442627
2015-08-03,11.2860107421875,2.6088225841522217
2015-08-04,11.479190826416016,2.6197991371154785
2015-08-05,11.655200004577637,2.678342342376709
2015-08-06,11.122880935668945,2.6981005668640137
2015-08-07,11.075658798217773,2.7039549350738525
2015-08-10,11.118587493896484,2.745666742324829
2015-08-11,11.152932167053223,2.6659021377563477
2015-08-12,10.788034439086914,2.5597925186157227
2015-08-13,11.251667976379395,2.6205313205718994
2015-08-14,11.500656127929688,2.60809063911438
2015-08-17,11.547877311706543,2.5949184894561768
2015-08-18,11.547877311706543,2.586137056350708
2015-08-19,11.504947662353516,2.5305211544036865
2015-08-20,11.672371864318848,2.51003098487854
2015-08-21,11.208739280700684,2.4083125591278076
2015-08-24,10.865307807922363,2.239269733428955
2015-08-25,11.075658798217773,2.345379114151001
2015-08-26,11.002680778503418,2.348306179046631
2015-08-27,11.092830657958984,2.3841636180877686
2015-08-28,10.938285827636719,2.3541603088378906
2015-08-31,11.157224655151367,2.3431832790374756
2015-09-01,10.633492469787598,2.296349287033081
2015-09-02,10.320111274719238,2.2597599029541016
2015-09-03,10.672128677368164,2.3000082969665527
2015-09-04,10.646369934082031,2.268541097640991
2015-09-07,10.654955863952637,2.2956173419952393
2015-09-08,10.955458641052246,2.315375804901123
2015-09-09,10.895357131958008,2.315375804901123
2015-09-10,10.723642349243164,2.2985446453094482
2015-09-11,10.573390007019043,2.286104202270508
2015-09-14,10.35445499420166,2.2539055347442627
2015-09-15,10.238546371459961,2.2487828731536865
2015-09-16,10.290060043334961,2.2575643062591553
2015-09-17,10.277182579040527,2.2465875148773193
2015-09-18,10.139809608459473,2.228292942047119
2015-09-21,10.174153327941895,2.3080577850341797
2015-09-22,9.594612121582031,2.256833076477051
2015-09-23,9.903700828552246,2.3168394565582275
2015-09-24,9.87794303894043,2.293422222137451
2015-09-25,10.049657821655273,2.3161075115203857
2015-09-28,9.774914741516113,2.286104202270508
2015-09-29,9.650419235229492,2.2465875148773193
2015-09-30,9.946629524230957,2.268541097640991
2015-10-01,9.770621299743652,2.2597599029541016
2015-10-02,9.865063667297363,2.2875678539276123
2015-10-05,10.13122272491455,2.358551025390625
2015-10-06,10.294352531433105,2.4580740928649902
2015-10-07,10.234253883361816,2.43977952003479
2015-10-08,10.101174354553223,2.434656858444214
2015-10-09,10.208495140075684,2.480027914047241
2015-10-12,10.298646926879883,2.399531364440918
2015-10-13,10.122637748718262,2.3761141300201416
2015-10-14,9.993851661682129,2.483686923980713
2015-10-15,10.311524391174316,2.634434938430786
2015-10-16,10.264302253723145,2.575160264968872
2015-10-19,10.199909210205078,2.5868687629699707
2015-10-20,10.242837905883789,2.5868687629699707
2015-10-21,10.212787628173828,2.586137056350708
2015-10-22,10.397381782531738,2.6388258934020996
2015-10-23,10.508997917175293,2.6695609092712402
2015-10-26,10.852429389953613,2.6929779052734375
2015-10-27,10.873893737792969,2.6036999225616455
2015-10-28,10.87818717956543,2.6607794761657715
2015-10-29,11.019851684570312,2.6871235370635986
2015-10-30,11.049901962280273,2.711272716522217
2015-11-02,11.06278133392334,2.7954280376434326
2015-11-03,11.311768531799316,2.821772575378418
2015-11-04,11.281718254089355,2.842994451522827
2015-11-05,11.195860862731934,2.8151865005493164
2015-11-06,11.358990669250488,2.7881104946136475
2015-11-09,10.749401092529297,2.718590497970581
2015-11-10,10.702178001403809,2.76396107673645
2015-11-11,11.06278133392334,2.754448175430298
2015-11-12,10.925409317016602,2.7068819999694824
2015-11-13,11.028438568115234,2.707613945007324
2015-11-16,11.11429500579834,2.761766195297241
2015-11-17,11.058486938476562,2.7822563648223877
2015-11-18,11.157224655151367,2.7742061614990234
2015-11-19,11.195860862731934,2.7990875244140625
2015-11-20,11.10141658782959,2.802746057510376
2015-11-23,10.989801406860352,2.783719301223755
2015-11-24,11.075658798217773,2.8071370124816895
2015-11-25,11.06278133392334,2.7990875244140625
2015-11-26,11.204446792602539,2.818845748901367
2015-11-27,11.174395561218262,2.8232362270355225
2015-11-30,11.410505294799805,2.7661569118499756
2015-12-01,11.419090270996094,2.8371403217315674
2015-12-02,11.423383712768555,2.8693385124206543
2015-12-03,11.234496116638184,2.802746057510376
2015-12-04,11.127174377441406,2.7983553409576416
2015-12-07,11.122880935668945,2.800551176071167
2015-12-08,10.964044570922852,2.7368853092193604
2015-12-09,10.92111587524414,2.6885874271392822
2015-12-10,10.873893737792969,2.6827330589294434
2015-12-11,10.861014366149902,2.616140365600586
2015-12-14,10.792328834533691,2.585405111312866
2015-12-15,11.07995319366455,2.6680970191955566
2015-12-16,11.247376441955566,2.6680970191955566
2015-12-17,11.281718254089355,2.694441556930542
2015-12-18,11.539290428161621,2.7342638969421387
2015-12-21,11.333232879638672,2.6424801349639893
2015-12-22,11.191567420959473,2.696514129638672
2015-12-23,11.509241104125977,2.635078191757202
2015-12-24,10.964044570922852,2.6432204246520996
2015-12-28,10.75798511505127,2.6121325492858887
2015-12-29,10.830965042114258,2.6476616859436035
2015-12-30,10.861014366149902,2.6809699535369873
2015-12-31,10.861014366149902,2.6809699535369873
2016-01-04,10.822378158569336,2.6572840213775635
2016-01-05,10.822378158569336,2.612872838973999
2016-01-06,10.908236503601074,2.6232354640960693
2016-01-07,10.766571998596191,2.584745407104492
2016-01-08,10.629199028015137,2.5588388442993164
2016-01-11,10.320111274719238,2.4988834857940674
2016-01-12,10.616320610046387,2.593627691268921
2016-01-13,11.161518096923828,2.5736427307128906
2016-01-14,10.56480598449707,2.4633541107177734
2016-01-15,9.959507942199707,2.354546546936035
2016-01-18,9.684761047363281,2.2168705463409424
2016-01-19,9.76203441619873,2.2916297912597656
2016-01-20,9.36279582977295,2.146552562713623
2016-01-21,9.27264404296875,2.2102091312408447
2016-01-22,9.444360733032227,2.2672038078308105
2016-01-25,9.547390937805176,2.2723848819732666
2016-01-26,9.49587631225586,2.2797868251800537
2016-01-27,9.508753776550293,2.2886691093444824
2016-01-28,9.328452110290527,2.244257688522339
2016-01-29,9.517338752746582,2.28718900680542
2016-02-01,9.555975914001465,2.3167965412139893
2016-02-02,9.53880500793457,2.2427775859832764
2016-02-03,9.444360733032227,2.2309343814849854
2016-02-04,9.306988716125488,2.218351125717163
2016-02-05,9.255474090576172,2.1828219890594482
2016-02-08,8.84335708618164,2.07253360748291
2016-02-09,8.663055419921875,1.9888919591903687
2016-02-10,8.88199234008789,2.067352294921875
2016-02-11,8.671640396118164,1.9970343112945557
2016-02-12,8.83906364440918,2.0370047092437744
2016-02-15,9.088050842285156,2.1287879943847656
2016-02-16,9.062294006347656,2.119905948638916
2016-02-17,9.328452110290527,2.1687586307525635
2016-02-18,9.337038040161133,2.18430233001709
2016-02-19,9.19537353515625,2.193924903869629
2016-02-22,9.349916458129883,2.2198314666748047
2016-02-23,9.02795124053955,2.1546945571899414
2016-02-24,9.281230926513672,2.20428729057312
2016-02-25,9.36279582977295,2.217611312866211
2016-02-26,9.740571022033691,2.2405571937561035
2016-02-29,9.903700828552246,2.2931101322174072
2016-03-01,9.895113945007324,2.3101348876953125
2016-03-02,9.744863510131836,2.292369842529297
2016-03-03,9.547390937805176,2.275346040725708
2016-03-04,9.641833305358887,2.301992416381836
2016-03-07,9.628955841064453,2.3012523651123047
2016-03-08,9.487289428710938,2.2886691093444824
2016-03-09,9.534510612487793,2.294590711593628
2016-03-10,9.465825080871582,2.2842280864715576
2016-03-11,9.573147773742676,2.3390023708343506
2016-03-14,9.701933860778809,2.4204232692718506
2016-03-15,9.637540817260742,2.390815496444702
2016-03-16,9.714811325073242,2.4152417182922363
2016-03-17,9.826428413391113,2.400437831878662
2016-03-18,9.676177024841309,2.4122812747955322
2016-03-21,9.783499717712402,2.4233837127685547
2016-03-22,9.826428413391113,2.4056191444396973
2016-03-23,9.774914741516113,2.4204232692718506
2016-03-24,9.907994270324707,2.4663150310516357
2016-03-29,9.66759204864502,2.4322659969329834
2016-03-30,9.993851661682129,2.4367074966430664
2016-03-31,9.959507942199707,2.36860990524292
2016-04-01,9.925165176391602,2.3360414505004883
2016-04-04,9.697641372680664,2.3071742057800293
2016-04-05,9.482995986938477,2.2723848819732666
2016-04-06,9.534510612487793,2.2797868251800537
2016-04-07,9.264060020446777,2.2412970066070557
2016-04-08,9.384261131286621,2.2694244384765625
2016-04-11,9.633247375488281,2.2834877967834473
2016-04-12,9.513046264648438,2.290149450302124
2016-04-13,9.959507942199707,2.4100606441497803
2016-04-14,9.87794303894043,2.390815496444702
2016-04-15,9.79637622833252,2.3774919509887695
2016-04-18,9.680468559265137,2.3538060188293457
2016-04-19,9.616076469421387,2.339742422103882
2016-04-20,9.907994270324707,2.3604674339294434
2016-04-21,9.804964065551758,2.3323402404785156
2016-04-22,9.56456184387207,2.3241987228393555
2016-04-25,9.517338752746582,2.2879292964935303
2016-04-26,9.513046264648438,2.309394359588623
2016-04-27,9.55168342590332,2.321237325668335
2016-04-28,9.55168342590332,2.3167965412139893
2016-04-29,9.487289428710938,2.3056938648223877
2016-05-02,9.624662399291992,2.3493738174438477
2016-05-03,9.588397026062012,2.2791736125946045
2016-05-04,9.601663589477539,2.2331531047821045
2016-05-05,9.694541931152344,2.280733585357666
2016-05-06,9.606086730957031,2.2783937454223633
2016-05-09,9.530900955200195,2.2744932174682617
2016-05-10,9.553013801574707,2.2565531730651855
2016-05-11,9.420333862304688,2.2448532581329346
2016-05-12,9.305344581604004,2.2159931659698486
2016-05-13,9.3849515914917,2.170752763748169
2016-05-16,9.340725898742676,2.176212787628174
2016-05-17,9.287653923034668,2.1528127193450928
2016-05-18,9.185932159423828,2.118492364883423
2016-05-19,9.438024520874023,2.0826122760772705
2016-05-20,9.433600425720215,2.0888524055480957
2016-05-23,9.486676216125488,2.1372125148773193
2016-05-24,9.685694694519043,2.208192825317383
2016-05-25,9.8449125289917,2.254213333129883
2016-05-26,9.946634292602539,2.2620134353637695
2016-05-27,9.734344482421875,2.2768332958221436
2016-05-30,9.774148941040039,2.30725359916687
2016-05-31,9.800684928894043,2.2698135375976562
2016-06-01,9.694541931152344,2.2425131797790527
2016-06-02,9.694541931152344,2.2386131286621094
2016-06-03,9.39822006225586,2.1894729137420654
2016-06-06,9.305344581604004,2.2050726413726807
2016-06-07,9.433600425720215,2.2557733058929443
2016-06-08,9.508788108825684,2.266693353652954
2016-06-09,9.69896411895752,2.324413776397705
2016-06-10,9.327457427978516,2.2440736293792725
2016-06-13,9.013445854187012,2.1122522354125977
2016-06-14,8.845383644104004,2.087292194366455
2016-06-15,8.624249458312988,2.0280117988586426
2016-06-16,8.765775680541992,1.9819915294647217
2016-06-17,9.02229118347168,2.063892126083374
2016-06-20,9.300922393798828,2.1372125148773193
2016-06-21,9.274383544921875,2.1231725215911865
2016-06-22,9.252270698547363,2.0904123783111572
2016-06-23,9.508788108825684,2.167632818222046
2016-06-24,8.933837890625,2.087292194366455
2016-06-27,8.545525550842285,1.9484511613845825
2016-06-28,8.703858375549316,1.979651689529419
2016-06-29,8.845383644104004,1.9936916828155518
2016-06-30,8.757814407348633,1.9609318971633911
2016-07-01,8.916147232055664,2.020212173461914
2016-07-04,8.9913330078125,2.0186519622802734
2016-07-05,8.721548080444336,1.934411644935608
2016-07-06,8.643710136413574,1.888391137123108
2016-07-07,8.713586807250977,1.8922910690307617
2016-07-08,8.902876853942871,1.949231505393982
2016-07-11,9.2124662399292,1.9929118156433105
2016-07-12,9.305344581604004,2.012411594390869
2016-07-13,9.243425369262695,2.020212173461914
2016-07-14,9.243425369262695,2.063112258911133
2016-07-15,9.053250312805176,2.043612003326416
2016-07-18,9.159394264221191,2.074812412261963
2016-07-19,9.323034286499023,2.093532085418701
2016-07-20,9.389374732971191,2.0966522693634033
2016-07-21,9.58397388458252,2.162172794342041
2016-07-22,9.752035140991211,2.20585298538208
2016-07-25,9.897984504699707,2.2035131454467773
2016-07-26,10.039510726928711,2.2183332443237305
2016-07-27,9.982015609741211,2.2300331592559814
2016-07-28,9.880294799804688,2.1863529682159424
2016-07-29,9.933365821838379,2.214432954788208
2016-08-01,9.862603187561035,2.193372964859009
2016-08-02,9.495518684387207,2.159052610397339
2016-08-03,9.659159660339355,2.159832715988159
2016-08-04,9.690117835998535,2.1918129920959473
2016-08-05,9.920098304748535,2.2269132137298584
2016-08-08,9.937788963317871,2.263573169708252
2016-08-09,10.247377395629883,2.2994534969329834
2016-08-10,10.402172088623047,2.310373544692993
2016-08-11,10.636573791503906,2.3197333812713623
2016-08-12,10.663111686706543,2.327533721923828
2016-08-15,10.60561466217041,2.3251936435699463
2016-08-16,10.437552452087402,2.321293830871582
2016-08-17,10.37563419342041,2.3173935413360596
2016-08-18,10.627729415893555,2.332993984222412
2016-08-19,10.548120498657227,2.3088135719299316
2016-08-22,10.419862747192383,2.3166136741638184
2016-08-23,10.441975593566895,2.3166136741638184
2016-08-24,10.393326759338379,2.3251936435699463
2016-08-25,10.402172088623047,2.306473731994629
2016-08-26,10.402172088623047,2.3134937286376953
2016-08-29,10.34467601776123,2.3166136741638184
2016-08-30,10.481781005859375,2.3142735958099365
2016-08-31,10.349098205566406,2.3166136741638184
2016-09-01,10.411017417907715,2.3173935413360596
2016-09-02,10.534852027893066,2.350153684616089
2016-09-05,10.649842262268066,2.3696539402008057
2016-09-06,10.570233345031738,2.3322136402130127
2016-09-07,10.711758613586426,2.3407936096191406
2016-09-08,10.610038757324219,2.3407936096191406
2016-09-09,10.512739181518555,2.301013708114624
2016-09-12,10.526006698608398,2.2128732204437256
2016-09-13,10.220841407775879,2.066232204437256
2016-09-14,10.234108924865723,2.066232204437256
2016-09-15,10.158923149108887,2.02645206451416
2016-09-16,9.79626178741455,2.052192211151123
2016-09-19,10.145654678344727,2.0420517921447754
2016-09-20,10.08373737335205,2.067012071609497
2016-09-21,9.951057434082031,2.0763723850250244
2016-09-22,10.203150749206543,2.089632272720337
2016-09-23,10.145654678344727,2.0677921772003174
2016-09-26,10.061623573303223,2.0654520988464355
2016-09-27,9.968748092651367,2.03737211227417
2016-09-28,10.181036949157715,2.052971839904785
2016-09-29,10.229686737060547,2.0365917682647705
2016-09-30,10.070470809936523,1.996811866760254
2016-10-03,10.017398834228516,2.023332118988037
2016-10-04,10.433131217956543,2.051412343978882
2016-10-05,10.50389289855957,2.049072504043579
2016-10-06,10.35794448852539,2.046732187271118
2016-10-07,10.411017417907715,2.0046117305755615
2016-10-10,10.366789817810059,2.0241119861602783
2016-10-11,10.37121295928955,2.0280117988586426
2016-10-12,10.380056381225586,2.0069515705108643
2016-10-13,10.216418266296387,1.9702916145324707
2016-10-14,10.282758712768555,2.0131919384002686
2016-10-17,10.349098205566406,2.0077314376831055
2016-10-18,10.366789817810059,2.03581166267395
2016-10-19,10.534852027893066,2.061551809310913
2016-10-20,10.437552452087402,2.067012071609497
2016-10-21,10.419862747192383,2.0537519454956055
2016-10-24,10.433131217956543,2.0849521160125732
2016-10-25,10.411017417907715,2.0716922283172607
2016-10-26,10.31813907623291,2.0904123783111572
2016-10-27,10.326985359191895,2.083392381668091
2016-10-28,10.380056381225586,2.098212480545044
2016-10-31,10.366789817810059,2.0826122760772705
2016-11-01,10.189882278442383,2.058432102203369
2016-11-02,10.101428985595703,2.0194318294525146
2016-11-03,10.097005844116211,2.0139718055725098
2016-11-04,10.043932914733887,1.9983717203140259
2016-11-07,10.163345336914062,2.0475122928619385
2016-11-08,10.242955207824707,2.054532289505005
2016-11-09,10.225264549255371,2.046732187271118
2016-11-10,10.309294700622559,2.0537519454956055
2016-11-11,10.42870807647705,2.052192211151123
2016-11-14,10.397748947143555,2.07013201713562
2016-11-15,10.30044937133789,2.0732522010803223
2016-11-16,10.309294700622559,2.063112258911133
2016-11-17,10.326985359191895,2.0740323066711426
2016-11-18,10.526006698608398,2.0943124294281006
2016-11-21,10.486202239990234,2.103672504425049
2016-11-22,10.813481330871582,2.1434526443481445
2016-11-23,10.720605850219727,2.151252508163452
2016-11-24,10.760409355163574,2.226133108139038
2016-11-25,10.946163177490234,2.2822933197021484
2016-11-28,10.685222625732422,2.275273323059082
2016-11-29,10.636573791503906,2.2705934047698975
2016-11-30,10.747140884399414,2.2885334491729736
2016-12-01,10.862130165100098,2.326753854751587
2016-12-02,10.623305320739746,2.2963337898254395
2016-12-05,10.817904472351074,2.2939932346343994
2016-12-06,10.875399589538574,2.338453769683838
2016-12-07,11.260173797607422,2.414114475250244
2016-12-08,11.361896514892578,2.477294921875
2016-12-09,11.45919418334961,2.440634250640869
2016-12-12,11.47246265411377,2.425814151763916
2016-12-13,11.450348854064941,2.442194700241089
2016-12-14,11.432659149169922,2.469494581222534
2016-12-15,11.481307983398438,2.481194496154785
2016-12-16,11.454771041870117,2.5350148677825928
2016-12-19,11.481307983398438,2.503035068511963
2016-12-20,11.454771041870117,2.547494888305664
2016-12-21,11.49899959564209,2.526434898376465
2016-12-22,11.49899959564209,2.509274482727051
2016-12-23,11.720134735107422,2.5194149017333984
2016-12-27,11.80416488647461,2.5490548610687256
2016-12-28,11.698019981384277,2.546715021133423
2016-12-29,11.848392486572266,2.558414936065674
2016-12-30,11.852813720703125,2.546715021133423
2017-01-02,11.936844825744629,2.608335494995117
2017-01-03,12.0297212600708,2.6005356311798096
2017-01-04,11.941268920898438,2.6091156005859375
2017-01-05,11.879351615905762,2.5974152088165283
2017-01-06,11.65821647644043,2.5864953994750977
2017-01-09,11.468039512634277,2.558414936065674
2017-01-10,11.384008407592773,2.5662152767181396
2017-01-11,11.361896514892578,2.5545153617858887
2017-01-12,11.37074089050293,2.5896151065826416
2017-01-13,11.512267112731934,2.6005356311798096
2017-01-16,11.437081336975098,2.5662152767181396
2017-01-17,11.286709785461426,2.5599751472473145
2017-01-18,11.54322624206543,2.5716753005981445
2017-01-19,11.521111488342285,2.564655303955078
2017-01-20,11.512267112731934,2.5740151405334473
2017-01-23,11.36631965637207,2.5459351539611816
2017-01-24,11.36631965637207,2.5724551677703857
2017-01-25,11.286709785461426,2.579475164413452
2017-01-26,11.649369239807129,2.6785359382629395
2017-01-27,11.596297264099121,2.6988158226013184
2017-01-30,11.552072525024414,2.641875743865967
2017-01-31,11.631678581237793,2.627835273742676
2017-02-01,11.476885795593262,2.6761956214904785
2017-02-02,11.485730171203613,2.71207594871521
2017-02-03,11.552072525024414,2.705836057662964
2017-02-06,11.423812866210938,2.6621556282043457
2017-02-07,11.667060852050781,2.700376033782959
2017-02-08,11.565339088439941,2.659815788269043
2017-02-09,11.587453842163086,2.7300162315368652
2017-02-10,11.755515098571777,2.7300162315368652
2017-02-13,11.808587074279785,2.705836057662964
2017-02-14,11.879351615905762,2.7019357681274414
2017-02-15,11.87492847442627,2.7042760848999023
2017-02-16,11.768783569335938,2.7105157375335693
2017-02-17,11.817431449890137,2.703495979309082
2017-02-20,11.777627944946289,2.6910157203674316
2017-02-21,11.852813720703125,2.741716146469116
2017-02-22,11.821855545043945,2.7534162998199463
2017-02-23,11.759937286376953,2.7947564125061035
2017-02-24,11.808587074279785,2.7807164192199707
2017-02-27,11.728979110717773,2.7892963886260986
2017-02-28,12.250858306884766,2.7822763919830322
2017-03-01,12.149134635925293,2.8462367057800293
2017-03-02,12.038567543029785,2.83609676361084
2017-03-03,11.919154167175293,2.8087966442108154
2017-03-06,11.852813720703125,2.784616470336914
2017-03-07,11.857236862182617,2.778376579284668
2017-03-08,11.932422637939453,2.7768161296844482
2017-03-09,11.928000450134277,2.776036262512207
2017-03-10,11.86166000366211,2.779156446456909
2017-03-13,11.852813720703125,2.786956548690796
2017-03-14,11.724556922912598,2.784616470336914
2017-03-15,11.795319557189941,2.7713561058044434
2017-03-16,11.879351615905762,2.7861764430999756
2017-03-17,11.826277732849121,2.808016300201416
2017-03-20,11.936844825744629,2.8228366374969482
2017-03-21,11.857236862182617,2.804116725921631
2017-03-22,11.857236862182617,2.808016300201416
2017-03-23,11.888195037841797,2.78149676322937
2017-03-24,12.069527626037598,2.798656463623047
2017-03-27,11.976649284362793,2.7690162658691406
2017-03-28,12.047412872314453,2.8087966442108154
2017-03-29,12.197785377502441,2.8867969512939453
2017-03-30,12.46314525604248,2.9016172885894775
2017-03-31,12.64889907836914,2.937497138977051
2017-04-03,12.538331985473633,2.9187774658203125
2017-04-04,12.657745361328125,2.9538776874542236
2017-04-05,12.923104286193848,2.9507575035095215
2017-04-06,12.88330078125,2.9663572311401367
2017-04-07,12.85234260559082,2.9507575035095215
2017-04-10,12.834651947021484,2.9601173400878906
2017-04-11,12.825806617736816,2.9601173400878906
2017-04-12,12.825806617736816,2.9484174251556396
2017-04-13,12.781579971313477,2.946077346801758
2017-04-18,12.728507995605469,2.8930373191833496
2017-04-19,12.59140396118164,2.8844568729400635
2017-04-20,12.73735237121582,2.8984973430633545
2017-04-21,12.693126678466797,2.8758769035339355
