Date,NFLX,DIS
2015-06-25,94.89142608642578,106.66893005371094
2015-06-26,93.08856964111328,107.1722183227539
2015-06-29,92.23143005371094,105.36412048339844
2015-06-30,93.84857177734375,106.38001251220703
2015-07-01,93.63571166992188,107.92676544189453
2015-07-02,94.0442886352539,107.77677917480469
2015-07-06,94.57142639160156,108.46112060546875
2015-07-07,94.0914306640625,109.77352905273438
2015-07-08,93.50714111328125,107.98302459716797
2015-07-09,95.72714233398438,108.36736297607422
2015-07-10,97.22856903076172,109.15481567382812
2015-07-13,101.08714294433594,110.66409301757812
2015-07-14,100.37142944335938,110.47660064697266
2015-07-15,98.12999725341797,110.8984375
2015-07-16,115.80999755859375,111.6202621459961
2015-07-17,114.7699966430664,111.42339324951172
2015-07-20,110.55000305175781,112.09837341308594
2015-07-21,112.51000213623047,111.84524536132812
2015-07-22,111.5,111.86399841308594
2015-07-23,110.0999984741211,111.36717224121094
2015-07-24,109.33999633789062,111.47028350830078
2015-07-27,106.43000030517578,110.8515625
2015-07-28,106.9000015258789,111.04844665527344
2015-07-29,107.08000183105469,112.34209442138672
2015-07-30,111.55999755859375,112.52020263671875
2015-07-31,114.30999755859375,112.49207305908203
2015-08-03,112.55999755859375,113.54199981689453
2015-08-04,121.1500015258789,114.07635498046875
2015-08-05,123.70999908447266,103.61457824707031
2015-08-06,126.44999694824219,101.75846099853516
2015-08-07,123.5199966430664,102.50840759277344
2015-08-10,123.02999877929688,104.05517578125
2015-08-11,122.73999786376953,101.24288177490234
2015-08-12,120.51000213623047,100.29605865478516
2015-08-13,123.7300033569336,100.79290008544922
2015-08-14,123.38999938964844,100.45543670654297
2015-08-17,125.36000061035156,102.22718048095703
2015-08-18,124.05000305175781,100.24919128417969
2015-08-19,122.05999755859375,99.78985595703125
2015-08-20,112.48999786376953,93.76214599609375
2015-08-21,103.95999908447266,92.6559829711914
2015-08-24,96.87999725341797,89.39370727539062
2015-08-25,101.5199966430664,89.89054107666016
2015-08-26,110.12999725341797,93.02157592773438
2015-08-27,117.66000366210938,95.77762603759766
2015-08-28,117.62999725341797,96.0682373046875
2015-08-31,115.02999877929688,95.50577545166016
2015-09-01,105.79000091552734,93.28406524658203
2015-09-02,105.44000244140625,95.51514434814453
2015-09-03,101.05999755859375,95.60889434814453
2015-09-04,98.79000091552734,94.65270233154297
2015-09-08,94.94999694824219,97.50251007080078
2015-09-09,99.18000030517578,95.53390502929688
2015-09-10,99.4800033569336,96.18072509765625
2015-09-11,97.51000213623047,97.94309997558594
2015-09-14,95.69000244140625,97.32439422607422
2015-09-15,99.16000366210938,96.95880889892578
2015-09-16,104.08000183105469,97.45563507080078
2015-09-17,104.20999908447266,97.68061828613281
2015-09-18,102.62000274658203,96.40570831298828
2015-09-21,100.30000305175781,96.9400634765625
2015-09-22,98.47000122070312,96.07762145996094
2015-09-23,98.06999969482422,95.21516418457031
2015-09-24,103.76000213623047,94.3246078491211
2015-09-25,102.23999786376953,94.02464294433594
2015-09-28,99.47000122070312,92.32786560058594
2015-09-29,98.3499984741211,93.19969177246094
2015-09-30,103.26000213623047,95.80575561523438
2015-10-01,105.9800033569336,96.24634552001953
2015-10-02,106.11000061035156,96.55570983886719
2015-10-05,111.25,97.35252380371094
2015-10-06,108.33000183105469,97.27752685546875
2015-10-07,108.0999984741211,96.92129516601562
2015-10-08,114.93000030517578,98.0649642944336
2015-10-09,113.33000183105469,98.95552825927734
2015-10-12,113.44999694824219,99.69611358642578
2015-10-13,109.7300033569336,99.92108917236328
2015-10-14,110.2300033569336,99.11489868164062
2015-10-15,101.08999633789062,101.13975524902344
2015-10-16,98.98999786376953,101.46784973144531
2015-10-19,101.69000244140625,102.62090301513672
2015-10-20,98.98999786376953,102.9677505493164
2015-10-21,97.95999908447266,103.20211029052734
2015-10-22,97.31999969482422,106.16439056396484
2015-10-23,100.04000091552734,106.01441955566406
2015-10-26,103.04000091552734,106.41751098632812
2015-10-27,103.06999969482422,106.65184783935547
2015-10-28,105.80000305175781,107.18620300292969
2015-10-29,105.12000274658203,107.8424072265625
2015-10-30,108.37999725341797,106.62374877929688
2015-11-02,107.63999938964844,107.8424072265625
2015-11-03,109.73999786376953,108.31112670898438
2015-11-04,114.05000305175781,106.16439056396484
2015-11-05,113.5,105.93004608154297
2015-11-06,114.05999755859375,108.4329833984375
2015-11-09,109.86000061035156,109.13606262207031
2015-11-10,112.69999694824219,110.07350158691406
2015-11-11,112.86000061035156,109.22981262207031
2015-11-12,108.91999816894531,108.93920135498047
2015-11-13,103.6500015258789,107.65491485595703
2015-11-16,111.3499984741211,108.66734313964844
2015-11-17,117.0999984741211,108.86421203613281
2015-11-18,120.62999725341797,110.74845123291016
2015-11-19,120.22000122070312,111.28279113769531
2015-11-20,123.83999633789062,112.55770111083984
2015-11-23,125.02999877929688,111.9483642578125
2015-11-24,123.30999755859375,110.5703353881836
2015-11-25,124.16000366210938,111.24530029296875
2015-11-27,125.44000244140625,107.92676544189453
2015-11-30,123.33000183105469,106.37065124511719
2015-12-01,125.37000274658203,108.17050170898438
2015-12-02,128.92999267578125,106.86747741699219
2015-12-03,126.80999755859375,104.88948822021484
2015-12-04,130.92999267578125,107.09245300292969
2015-12-07,125.36000061035156,106.70809936523438
2015-12-08,126.9800033569336,105.44256591796875
2015-12-09,124.19999694824219,104.49577331542969
2015-12-10,122.91000366210938,104.49577331542969
2015-12-11,118.91000366210938,101.92961120605469
2015-12-14,120.66999816894531,103.16551208496094
2015-12-15,118.5999984741211,105.81658935546875
2015-12-16,122.63999938964844,107.35440063476562
2015-12-17,122.51000213623047,105.6750717163086
2015-12-18,118.0199966430664,101.6277084350586
2015-12-21,116.62999725341797,100.56159973144531
2015-12-22,116.23999786376953,100.703125
2015-12-23,118.16000366210938,99.58985900878906
2015-12-24,117.33000183105469,99.8729019165039
2015-12-28,117.11000061035156,101.18427276611328
2015-12-29,119.12000274658203,101.02389526367188
2015-12-30,116.70999908447266,100.32574462890625
2015-12-31,114.37999725341797,99.13700866699219
2016-01-04,109.95999908447266,97.1557846069336
2016-01-05,107.66000366210938,95.19342803955078
2016-01-06,117.68000030517578,94.68395233154297
2016-01-07,114.55999755859375,93.87260437011719
2016-01-08,111.38999938964844,93.6367416381836
2016-01-11,114.97000122070312,94.26883697509766
2016-01-12,116.58000183105469,95.72174835205078
2016-01-13,106.55999755859375,92.91028594970703
2016-01-14,107.05999755859375,93.50465393066406
2016-01-15,104.04000091552734,88.58932495117188
2016-01-19,107.88999938964844,88.65536499023438
2016-01-20,107.73999786376953,87.30622863769531
2016-01-21,102.3499984741211,88.7025146484375
2016-01-22,100.72000122070312,91.41963958740234
2016-01-25,99.12000274658203,89.90070343017578
2016-01-26,97.83000183105469,90.82527160644531
2016-01-27,91.1500015258789,88.98556518554688
2016-01-28,94.41000366210938,88.24024200439453
2016-01-29,91.83999633789062,90.4007339477539
2016-02-01,94.08999633789062,89.76861572265625
2016-02-02,91.48999786376953,87.85343170166016
2016-02-03,90.73999786376953,89.75918579101562
2016-02-04,89.70999908447266,90.03278350830078
2016-02-05,82.79000091552734,88.58932495117188
2016-02-08,83.31999969482422,86.90999603271484
2016-02-09,86.12999725341797,87.09867858886719
2016-02-10,88.44999694824219,83.8249282836914
2016-02-11,86.3499984741211,85.20234680175781
2016-02-12,87.4000015258789,85.99484252929688
2016-02-16,89.05000305175781,87.65531158447266
2016-02-17,94.76000213623047,90.09882354736328
2016-02-18,90.48999786376953,89.7874755859375
2016-02-19,89.2300033569336,89.63653564453125
2016-02-22,91.93000030517578,90.91961669921875
2016-02-23,89.12000274658203,89.98560333251953
2016-02-24,91.61000061035156,90.03278350830078
2016-02-25,94.52999877929688,90.24034118652344
2016-02-26,94.79000091552734,89.91957092285156
2016-02-29,93.41000366210938,90.11769104003906
2016-03-01,98.30000305175781,92.12722778320312
2016-03-02,97.61000061035156,91.51399993896484
2016-03-03,97.93000030517578,93.2310562133789
2016-03-04,101.58000183105469,92.91028594970703
2016-03-07,95.48999786376953,93.7688217163086
2016-03-08,96.2300033569336,92.28761291503906
2016-03-09,98.0,92.13666534423828
2016-03-10,97.36000061035156,91.55171966552734
2016-03-11,97.66000366210938,92.40084075927734
2016-03-14,98.12999725341797,93.22161865234375
2016-03-15,97.86000061035156,92.68385314941406
2016-03-16,99.3499984741211,92.87255096435547
2016-03-17,99.72000122070312,93.96693420410156
2016-03-18,101.12000274658203,93.58955383300781
2016-03-21,101.05999755859375,92.89141082763672
2016-03-22,99.83999633789062,92.06118774414062
2016-03-23,99.58999633789062,91.3536148071289
2016-03-24,98.36000061035156,91.72154998779297
2016-03-28,101.20999908447266,92.54232788085938
2016-03-29,104.12999725341797,92.60838317871094
2016-03-30,102.19000244140625,93.31597137451172
2016-03-31,102.2300033569336,93.69335174560547
2016-04-01,105.69999694824219,93.4669189453125
2016-04-04,104.3499984741211,93.09896850585938
2016-04-05,104.94000244140625,91.51399993896484
2016-04-06,104.83000183105469,91.96684265136719
2016-04-07,104.44999694824219,90.72150421142578
2016-04-08,103.80999755859375,90.966796875
2016-04-11,102.68000030517578,90.82527160644531
2016-04-12,106.9800033569336,91.84420776367188
2016-04-13,109.6500015258789,93.8537368774414
2016-04-14,110.41999816894531,93.05178833007812
2016-04-15,111.51000213623047,93.0140609741211
2016-04-18,108.4000015258789,95.74061584472656
2016-04-19,94.33999633789062,96.83499908447266
2016-04-20,96.7699966430664,97.42937469482422
2016-04-21,94.9800033569336,97.08973693847656
2016-04-22,95.9000015258789,97.9011001586914
2016-04-25,93.55999755859375,98.65585327148438
2016-04-26,92.43000030517578,98.957763671875
2016-04-27,91.04000091552734,99.32569122314453
2016-04-28,90.27999877929688,98.14639282226562
2016-04-29,90.02999877929688,97.4199447631836
2016-05-02,93.11000061035156,98.4577407836914
2016-05-03,91.54000091552734,97.91053009033203
2016-05-04,90.79000091552734,97.80674743652344
2016-05-05,89.37000274658203,98.99549865722656
2016-05-06,90.83999633789062,99.57099151611328
2016-05-09,90.54000091552734,99.3823013305664
2016-05-10,92.88999938964844,100.571044921875
2016-05-11,90.0199966430664,96.50480651855469
2016-05-12,87.73999786376953,95.95759582519531
2016-05-13,87.87999725341797,94.83489990234375
2016-05-16,89.12000274658203,94.68395233154297
2016-05-17,88.62999725341797,94.2877197265625
2016-05-18,90.5,93.40087127685547
2016-05-19,89.55000305175781,92.84425354003906
2016-05-20,92.48999786376953,94.13675689697266
2016-05-23,94.88999938964844,93.57068634033203
2016-05-24,97.88999938964844,93.88204193115234
2016-05-25,100.19999694824219,94.21224212646484
2016-05-26,102.80999755859375,94.16505432128906
2016-05-27,103.30000305175781,94.61791229248047
2016-05-31,102.56999969482422,93.60843658447266
2016-06-01,101.51000213623047,92.9480209350586
2016-06-02,101.25,93.13671112060547
2016-06-03,99.58999633789062,93.1650161743164
2016-06-06,100.73999786376953,93.19332122802734
2016-06-07,99.88999938964844,92.78764343261719
2016-06-08,97.86000061035156,92.49516296386719
2016-06-09,97.08999633789062,92.30647277832031
2016-06-10,93.75,91.83477020263672
2016-06-13,93.8499984741211,92.05174255371094
2016-06-14,94.12000274658203,92.8348159790039
2016-06-15,94.29000091552734,92.712158203125
2016-06-16,95.44000244140625,92.8159408569336
2016-06-17,94.44999694824219,93.40087127685547
2016-06-20,93.80000305175781,93.93862915039062
2016-06-21,90.98999786376953,93.2310562133789
2016-06-22,90.01000213623047,93.2027587890625
2016-06-23,91.66000366210938,93.41973876953125
2016-06-24,88.44000244140625,90.30638122558594
2016-06-27,85.33000183105469,89.04216766357422
2016-06-28,87.97000122070312,90.61771392822266
2016-06-29,91.05999755859375,91.49513244628906
2016-06-30,91.4800033569336,92.28761291503906
2016-07-01,96.66999816894531,92.48572540283203
2016-07-05,97.91000366210938,92.13666534423828
2016-07-06,94.5999984741211,92.88197326660156
2016-07-07,95.0999984741211,93.51869201660156
2016-07-08,97.05999755859375,94.66854095458984
2016-07-11,94.66999816894531,95.01065063476562
2016-07-12,95.97000122070312,95.21971130371094
2016-07-13,96.43000030517578,94.91561126708984
2016-07-14,98.0199966430664,95.00114440917969
2016-07-15,98.38999938964844,94.83959197998047
2016-07-18,98.80999755859375,95.17220306396484
2016-07-19,85.83999633789062,94.5260009765625
2016-07-20,87.91000366210938,93.33811950683594
2016-07-21,85.98999786376953,93.13856506347656
2016-07-22,85.88999938964844,92.85347747802734
2016-07-25,87.66000366210938,92.54937744140625
2016-07-26,91.41000366210938,91.88416290283203
2016-07-27,92.04000091552734,91.54207611083984
2016-07-28,91.6500015258789,91.1429443359375
2016-07-29,91.25,91.18094635009766
2016-08-01,94.37000274658203,90.79134368896484
2016-08-02,93.55999755859375,90.28767395019531
2016-08-03,93.0999984741211,91.3139877319336
2016-08-04,93.44000244140625,90.43022155761719
2016-08-05,97.02999877929688,91.0669174194336
2016-08-08,95.11000061035156,90.99089050292969
2016-08-09,93.98999786376953,91.86515808105469
2016-08-10,93.93000030517578,92.99600982666016
2016-08-11,95.88999938964844,92.91048431396484
2016-08-12,96.58999633789062,92.0267105102539
2016-08-15,95.30999755859375,92.27379608154297
2016-08-16,95.12000274658203,92.06472778320312
2016-08-17,96.37000274658203,92.05523681640625
2016-08-18,96.16000366210938,91.8461685180664
2016-08-19,95.87000274658203,91.59908294677734
2016-08-22,95.26000213623047,91.10492706298828
2016-08-23,95.94000244140625,91.19995880126953
2016-08-24,95.18000030517578,91.05741119384766
2016-08-25,97.31999969482422,90.80084228515625
2016-08-26,97.58000183105469,90.47773742675781
2016-08-29,97.30000305175781,90.15462493896484
2016-08-30,97.44999694824219,90.1451187133789
2016-08-31,97.44999694824219,89.7650146484375
2016-09-01,97.37999725341797,89.57494354248047
2016-09-02,97.37999725341797,89.72698974609375
2016-09-06,100.08999633789062,89.1378173828125
2016-09-07,99.1500015258789,89.05229187011719
2016-09-08,99.66000366210938,89.41339111328125
2016-09-09,96.5,87.82640838623047
2016-09-12,99.05000305175781,88.98577880859375
2016-09-13,96.08999633789062,88.09247589111328
2016-09-14,97.01000213623047,87.67434692382812
2016-09-15,97.33999633789062,87.90242004394531
2016-09-16,99.4800033569336,87.95945739746094
2016-09-19,98.05999755859375,88.02597045898438
2016-09-20,98.25,88.33006286621094
2016-09-21,94.87999725341797,87.79789733886719
2016-09-22,95.83000183105469,88.76720428466797
2016-09-23,95.94000244140625,88.63414764404297
2016-09-26,94.55999755859375,87.38927459716797
2016-09-27,97.06999969482422,87.16119384765625
2016-09-28,97.4800033569336,87.6173324584961
2016-09-29,96.66999816894531,87.23722839355469
2016-09-30,98.55000305175781,88.24453735351562
2016-10-03,102.62999725341797,87.8929214477539
2016-10-04,102.33999633789062,87.98795318603516
2016-10-05,106.27999877929688,87.85491180419922
2016-10-06,105.06999969482422,88.21602630615234
2016-10-07,104.81999969482422,87.8929214477539
2016-10-10,103.33000183105469,87.8929214477539
2016-10-11,100.58999633789062,87.29424285888672
2016-10-12,99.5,86.86661529541016
2016-10-13,100.2300033569336,86.59102630615234
2016-10-14,101.47000122070312,86.76206970214844
2016-10-17,99.80000305175781,86.31543731689453
2016-10-18,118.79000091552734,86.6385269165039
2016-10-19,121.87000274658203,87.36076354980469
2016-10-20,123.3499984741211,87.45579528808594
2016-10-21,127.5,88.40608215332031
2016-10-24,127.33000183105469,88.72918701171875
2016-10-25,126.51000213623047,88.14000701904297
2016-10-26,126.97000122070312,88.84322357177734
2016-10-27,126.47000122070312,89.34687805175781
2016-10-28,126.56999969482422,89.1853256225586
2016-10-31,124.87000274658203,88.08297729492188
2016-11-01,123.30000305175781,87.79789733886719
2016-11-02,122.33999633789062,87.34175872802734
2016-11-03,122.13999938964844,88.72918701171875
2016-11-04,122.02999877929688,87.85491180419922
2016-11-07,124.58000183105469,89.73650360107422
2016-11-08,124.33999633789062,89.6889877319336
2016-11-09,122.19000244140625,89.9360580444336
2016-11-10,115.41999816894531,90.24016571044922
2016-11-11,114.77999877929688,92.82495880126953
2016-11-14,113.37999725341797,93.05303955078125
2016-11-15,113.58999633789062,92.84396362304688
2016-11-16,115.19000244140625,94.19340515136719
2016-11-17,115.02999877929688,94.43096923828125
2016-11-18,115.20999908447266,93.35713195800781
2016-11-21,117.95999908447266,92.77745819091797
2016-11-22,118.04000091552734,92.85347747802734
2016-11-23,117.69000244140625,93.37614440917969
2016-11-25,117.41000366210938,93.90830993652344
2016-11-28,116.93000030517578,94.05084991455078
2016-11-29,117.51000213623047,94.71605682373047
2016-11-30,117.0,94.19340515136719
2016-12-01,117.22000122070312,94.02234649658203
2016-12-02,120.80999755859375,93.60421752929688
2016-12-05,119.16000366210938,94.99163818359375
2016-12-06,124.56999969482422,95.65684509277344
2016-12-07,125.38999938964844,96.92074584960938
2016-12-08,123.23999786376953,98.998779296875
2016-12-09,122.87999725341797,100.41605377197266
2016-12-12,122.83000183105469,99.64996337890625
2016-12-13,123.77999877929688,99.44886016845703
2016-12-14,123.44000244140625,99.64038848876953
2016-12-15,125.0,99.96597290039062
2016-12-16,124.22000122070312,99.50633239746094
2016-12-19,125.44999694824219,100.83740997314453
2016-12-20,125.12000274658203,100.99063110351562
2016-12-21,126.5,101.08638763427734
2016-12-22,125.58000183105469,100.95232391357422
2016-12-23,125.58999633789062,100.69377136230469
2016-12-27,128.35000610351562,100.7129135131836
2016-12-28,125.88999938964844,99.87979125976562
2016-12-29,125.33000183105469,100.1287612915039
2016-12-30,123.80000305175781,99.80319213867188
2017-01-03,127.48999786376953,101.58435821533203
2017-01-04,129.41000366210938,102.88671875
2017-01-05,131.80999755859375,102.82926177978516
2017-01-06,131.07000732421875,104.36145782470703
2017-01-09,130.9499969482422,103.76773071289062
2017-01-10,129.88999938964844,103.78688049316406
2017-01-11,130.5,104.80196380615234
2017-01-12,129.17999267578125,102.972900390625
2017-01-13,133.6999969482422,103.48043823242188
2017-01-17,132.88999938964844,103.39425659179688
2017-01-18,133.25999450683594,103.57621002197266
2017-01-19,138.41000366210938,102.7334976196289
2017-01-20,138.60000610351562,103.09739685058594
2017-01-23,137.38999938964844,102.58026885986328
2017-01-24,140.11000061035156,103.32722473144531
2017-01-25,139.52000427246094,103.46129608154297
2017-01-26,138.9600067138672,103.48043823242188
2017-01-27,142.4499969482422,104.66788482666016
2017-01-30,141.22000122070312,106.23838806152344
2017-01-31,140.7100067138672,105.96067810058594
2017-02-01,140.77999877929688,106.58313751220703
2017-02-02,139.1999969482422,105.9223861694336
2017-02-03,140.25,105.62551879882812
2017-02-06,140.97000122070312,104.92645263671875
2017-02-07,144.0,104.38059997558594
2017-02-08,144.74000549316406,104.38059997558594
2017-02-09,144.13999938964844,104.84983825683594
2017-02-10,144.82000732421875,104.62960052490234
2017-02-13,143.1999969482422,105.00306701660156
2017-02-14,140.82000732421875,105.65424346923828
2017-02-15,142.27000427246094,105.51060485839844
2017-02-16,142.00999450683594,106.01814270019531
2017-02-17,142.22000122070312,105.39567565917969
2017-02-21,142.60000610351562,105.34780883789062
2017-02-22,143.86000061035156,105.45314025878906
2017-02-23,142.77999877929688,105.07967376708984
2017-02-24,143.25,105.64466857910156
2017-02-27,143.41000366210938,105.5584716796875
2017-02-28,142.1300048828125,105.42440795898438
2017-03-01,142.64999389648438,106.33415222167969
2017-03-02,139.52999877929688,105.9032211303711
2017-03-03,139.13999938964844,106.52566528320312
2017-03-06,141.94000244140625,105.9798355102539
2017-03-07,141.42999267578125,106.16177368164062
2017-03-08,140.32000732421875,106.14262390136719
2017-03-09,140.52999877929688,106.32457733154297
2017-03-10,140.88999938964844,106.21923828125
2017-03-13,143.52000427246094,106.79380798339844
2017-03-14,143.19000244140625,107.55032348632812
2017-03-15,145.25,107.12897491455078
2017-03-16,144.38999938964844,106.97575378417969
2017-03-17,145.11000061035156,107.02363586425781
2017-03-20,145.8300018310547,107.9333724975586
2017-03-21,142.4199981689453,107.0140609741211
2017-03-22,142.64999389648438,107.330078125
2017-03-23,141.83999633789062,107.4832992553711
2017-03-24,142.02000427246094,107.38753509521484
2017-03-27,144.05999755859375,107.61735534667969
2017-03-28,145.1699981689453,108.25897216796875
2017-03-29,146.47000122070312,107.7610092163086
2017-03-30,148.05999755859375,108.38345336914062
2017-03-31,147.80999755859375,108.58456420898438
2017-04-03,146.9199981689453,108.40260314941406
2017-04-04,145.5,108.2493896484375
2017-04-05,143.6199951171875,108.21109008789062
2017-04-06,143.74000549316406,108.25897216796875
2017-04-07,143.11000061035156,107.80888366699219
2017-04-10,143.85000610351562,107.66524505615234
2017-04-11,144.35000610351562,108.27812194824219
2017-04-12,143.8300018310547,108.2493896484375
2017-04-13,142.9199981689453,108.40260314941406
2017-04-17,147.25,108.9580307006836
2017-04-18,143.36000061035156,109.35066223144531
2017-04-19,139.75999450683594,108.91015625
2017-04-20,141.17999267578125,109.92523193359375
2017-04-21,142.8699951171875,109.59005737304688
2017-04-24,143.8300018310547,108.88142395019531
2017-04-25,152.16000366210938,110.2987060546875
2017-04-26,150.1699981689453,110.68174743652344
2017-04-27,153.0800018310547,110.93072509765625
2017-04-28,152.1999969482422,110.70089721679688
2017-05-01,155.35000610351562,109.8677749633789
2017-05-02,156.4499969482422,109.52302551269531
2017-05-03,155.58999633789062,106.88957977294922
2017-05-04,157.25,106.4586410522461
2017-05-05,156.60000610351562,107.2438735961914
2017-05-08,156.3800048828125,106.69804382324219
2017-05-09,157.4600067138672,107.32050323486328
2017-05-10,160.27999877929688,105.01264190673828
2017-05-11,158.5399932861328,104.93603515625
2017-05-12,160.80999755859375,105.04136657714844
2017-05-15,160.02000427246094,104.50509643554688
2017-05-16,159.41000366210938,103.4038314819336
2017-05-17,153.1999969482422,101.80460357666016
2017-05-18,155.6999969482422,102.15892791748047
2017-05-19,157.02000427246094,102.96332550048828
2017-05-22,157.16000366210938,103.06867218017578
2017-05-23,157.9499969482422,102.48451232910156
2017-05-24,157.75,103.14527130126953
2017-05-25,163.0500030517578,102.72392272949219
2017-05-26,162.42999267578125,103.81560516357422
2017-05-30,163.22000122070312,103.74857330322266
2017-05-31,163.07000732421875,103.36553192138672
2017-06-01,162.99000549316406,103.62408447265625
2017-06-02,165.17999267578125,102.63773345947266
2017-06-05,165.05999755859375,102.00570678710938
2017-06-06,165.1699981689453,101.02893829345703
2017-06-07,165.61000061035156,101.4311294555664
