Date,HEIA.AS,ABI.BR
2015-06-24,63.57090377807617,92.30132293701172
2015-06-25,63.598106384277344,91.772705078125
2015-06-26,63.78847122192383,91.56940460205078
2015-06-29,62.066158294677734,88.76378631591797
2015-06-30,61.703575134277344,87.42196655273438
2015-07-01,62.193077087402344,89.90229797363281
2015-07-02,61.903011322021484,89.08907318115234
2015-07-03,61.721702575683594,88.03187561035156
2015-07-06,61.27753448486328,86.89335632324219
2015-07-07,60.88774871826172,86.28343963623047
2015-07-08,60.96935272216797,87.50328063964844
2015-07-09,62.42876434326172,89.7396469116211
2015-07-10,64.57708740234375,92.17932891845703
2015-07-13,65.03939819335938,93.56183624267578
2015-07-14,65.6829833984375,93.76512908935547
2015-07-15,65.66486358642578,94.61901092529297
2015-07-16,66.51695251464844,96.04216003417969
2015-07-17,66.54414367675781,96.2048110961914
2015-07-20,67.0064468383789,96.61144256591797
2015-07-21,66.87953186035156,95.02565002441406
2015-07-22,66.59852600097656,94.98497009277344
2015-07-23,65.6739273071289,94.1310806274414
2015-07-24,65.61953735351562,92.8299331665039
2015-07-27,64.12385559082031,90.02428436279297
2015-07-28,64.51364135742188,91.32545471191406
2015-07-29,64.9487533569336,92.26065063476562
2015-07-30,64.36862182617188,88.76378631591797
2015-07-31,65.03032684326172,88.11322021484375
2015-08-03,68.64716339111328,90.18692779541016
2015-08-04,69.10038757324219,89.08907318115234
2015-08-05,70.38594818115234,90.91883087158203
2015-08-06,70.34036254882812,90.79685974121094
2015-08-07,69.62007904052734,89.61766815185547
2015-08-10,70.03035736083984,90.34957885742188
2015-08-11,69.38302612304688,88.76378631591797
2015-08-12,68.380126953125,85.87681579589844
2015-08-13,69.0821533203125,86.7713851928711
2015-08-14,69.20980834960938,85.34822845458984
2015-08-17,68.93628692626953,84.77896881103516
2015-08-18,69.10038757324219,85.51087951660156
2015-08-19,68.29806518554688,84.20970153808594
2015-08-20,66.91222381591797,81.48538208007812
2015-08-21,64.08586120605469,78.4520492553711
2015-08-24,61.87032699584961,74.23140716552734
2015-08-25,63.59351348876953,77.3460693359375
2015-08-26,62.7182502746582,76.2807388305664
2015-08-27,63.876136779785156,78.87493896484375
2015-08-28,64.00379180908203,79.5255126953125
2015-08-31,64.27729797363281,79.25714874267578
2015-09-01,62.90970993041992,77.0858383178711
2015-09-02,63.2744026184082,77.93159484863281
2015-09-03,64.37760925292969,79.07010650634766
2015-09-04,62.317081451416016,77.57376861572266
2015-09-07,63.055599212646484,77.8340072631836
2015-09-08,62.82767105102539,77.752685546875
2015-09-09,64.13142395019531,79.59059143066406
2015-09-10,63.456756591796875,77.74454498291016
2015-09-11,62.6270637512207,76.82560729980469
2015-09-14,62.5997200012207,76.59790802001953
2015-09-15,63.5114631652832,76.80934143066406
2015-09-16,65.59932708740234,81.72936248779297
2015-09-17,67.66896057128906,81.85135650634766
2015-09-18,66.53842163085938,79.94026947021484
2015-09-21,67.17665100097656,80.1923599243164
2015-09-22,65.59021759033203,77.90721130371094
2015-09-23,66.10078430175781,78.80987548828125
2015-09-24,63.59351348876953,76.85000610351562
2015-09-25,65.27111053466797,79.06197357177734
2015-09-28,65.01581573486328,78.26500701904297
2015-09-29,63.38380813598633,76.07743072509766
2015-09-30,65.86372375488281,77.1915512084961
2015-10-01,65.52639770507812,76.6792221069336
2015-10-02,66.31959533691406,77.84212493896484
2015-10-05,68.60806274414062,80.00531768798828
2015-10-06,68.13396453857422,79.7450942993164
2015-10-07,67.39544677734375,80.22488403320312
2015-10-08,66.4107666015625,79.28968811035156
2015-10-09,66.78458404541016,79.94026947021484
2015-10-12,67.14016723632812,79.98092651367188
2015-10-13,68.64453125,81.32274627685547
2015-10-14,68.16131591796875,81.85135650634766
2015-10-15,70.26741790771484,82.25796508789062
2015-10-16,70.48621368408203,82.46126556396484
2015-10-19,71.63501739501953,83.31514739990234
2015-10-20,71.96322631835938,83.27449798583984
2015-10-21,71.34326171875,82.33928680419922
2015-10-22,72.21852111816406,84.98226165771484
2015-10-23,72.93879699707031,87.1373291015625
2015-10-26,73.08467864990234,86.6493911743164
2015-10-27,73.08467864990234,86.3240966796875
2015-10-28,75.99310302734375,87.50328063964844
2015-10-29,75.56460571289062,87.38128662109375
2015-10-30,75.78341674804688,88.39781951904297
2015-11-02,74.8990249633789,88.35716247558594
2015-11-03,75.02667236328125,88.2758560180664
2015-11-04,75.22724914550781,89.04841613769531
2015-11-05,76.58573150634766,89.61766815185547
2015-11-06,76.11163330078125,90.95948791503906
2015-11-09,74.9172592163086,90.22758483886719
2015-11-10,75.90194702148438,90.4308853149414
2015-11-11,77.23306274414062,92.38263702392578
2015-11-12,76.9139633178711,92.71258544921875
2015-11-13,74.94461059570312,92.58885955810547
2015-11-16,75.43693542480469,94.03233337402344
2015-11-17,77.50657653808594,97.2079849243164
2015-11-18,77.27865600585938,97.12550354003906
2015-11-19,77.7071762084961,95.97071075439453
2015-11-20,77.62510681152344,97.41419982910156
2015-11-23,77.6159896850586,98.19779968261719
2015-11-24,75.69222259521484,98.98141479492188
2015-11-25,77.39718627929688,100.38363647460938
2015-11-26,77.35157775878906,101.66215515136719
2015-11-27,77.47012329101562,101.16725158691406
2015-11-30,76.73162841796875,100.58984375
2015-12-01,76.7954330444336,99.6825180053711
2015-12-02,77.2421875,100.17743682861328
2015-12-03,73.8961181640625,96.58934783935547
2015-12-04,73.07554626464844,96.01197052001953
2015-12-07,74.65284729003906,98.0740737915039
2015-12-08,73.64994812011719,96.71307373046875
2015-12-09,73.49495697021484,95.97071075439453
2015-12-10,73.36732482910156,95.72327423095703
2015-12-11,72.07264709472656,92.71258544921875
2015-12-14,70.6321029663086,91.06289672851562
2015-12-15,71.99971771240234,92.71258544921875
2015-12-16,72.0179443359375,93.28997802734375
2015-12-17,72.59234619140625,95.76451110839844
2015-12-18,71.3797378540039,94.65097045898438
2015-12-21,70.30387878417969,93.20748901367188
2015-12-22,70.65033721923828,92.7950668334961
2015-12-23,71.8994140625,94.81593322753906
2015-12-24,72.37351989746094,94.81593322753906
2015-12-28,71.48912811279297,94.52723693847656
2015-12-29,73.23966217041016,96.2594223022461
2015-12-30,72.73821258544922,95.51705169677734
2016-01-04,70.9238510131836,92.75382232666016
2016-01-05,71.58031463623047,94.03233337402344
2016-01-06,71.1882553100586,92.7950668334961
2016-01-07,69.492431640625,91.22785949707031
2016-01-08,68.53511810302734,88.71208190917969
2016-01-11,69.27362060546875,90.48548126220703
2016-01-12,70.18535614013672,89.82562255859375
2016-01-13,70.34036254882812,90.19680786132812
2016-01-14,68.4986343383789,87.63978576660156
2016-01-15,68.16131591796875,87.84600830078125
2016-01-18,68.33452606201172,88.62959289550781
2016-01-19,69.1368637084961,90.6092300415039
2016-01-20,67.63249969482422,86.85618591308594
2016-01-21,69.22803497314453,88.67084503173828
2016-01-22,70.07594299316406,91.92897033691406
2016-01-25,70.70503997802734,92.83631896972656
2016-01-26,70.47710418701172,93.16625213623047
2016-01-27,71.48001861572266,94.03233337402344
2016-01-28,70.79621887207031,92.38263702392578
2016-01-29,72.95703887939453,95.55830383300781
2016-02-01,73.34909057617188,95.80575561523438
2016-02-02,72.90232849121094,95.4758071899414
2016-02-03,72.92057037353516,92.63009643554688
2016-02-04,70.2035903930664,90.65045928955078
2016-02-05,68.79952239990234,88.50587463378906
2016-02-08,68.19778442382812,84.91779327392578
2016-02-09,68.54422760009766,85.12400817871094
2016-02-10,66.43814086914062,85.78388214111328
2016-02-11,64.80612182617188,82.97940063476562
2016-02-12,65.15258026123047,84.38165283203125
2016-02-15,66.9760513305664,86.60873413085938
2016-02-16,66.84840393066406,86.11382293701172
2016-02-17,67.64161682128906,87.39232635498047
2016-02-18,67.33162689208984,87.02115631103516
2016-02-19,67.27690887451172,86.44376373291016
2016-02-22,68.07012939453125,87.68104553222656
2016-02-23,67.92424774169922,87.39232635498047
2016-02-24,66.89398956298828,85.57767486572266
2016-02-25,67.83307647705078,84.13420104980469
2016-02-26,67.7966079711914,84.21668243408203
2016-02-29,67.61427307128906,85.45394897460938
2016-03-01,69.80242919921875,86.2787857055664
2016-03-02,69.15509796142578,86.03134155273438
2016-03-03,68.29806518554688,85.4126968383789
2016-03-04,69.18244171142578,87.39232635498047
2016-03-07,69.04569244384766,87.10364532470703
2016-03-08,69.18244171142578,86.03134155273438
2016-03-09,70.45887756347656,87.10364532470703
2016-03-10,69.6474380493164,85.66015625
2016-03-11,71.14269256591797,86.93869018554688
2016-03-14,70.6685791015625,87.30985260009766
2016-03-15,70.76886749267578,86.64996337890625
2016-03-16,70.27652740478516,85.99008178710938
2016-03-17,70.25829315185547,85.99008178710938
2016-03-18,72.05441284179688,88.38214874267578
2016-03-21,71.63501739501953,88.71208190917969
2016-03-22,71.19738006591797,89.66065979003906
2016-03-23,72.70173645019531,90.27928161621094
2016-03-24,71.88118743896484,89.16575622558594
2016-03-29,72.32794189453125,90.6092300415039
2016-03-30,73.64082336425781,91.80525970458984
2016-03-31,72.61969757080078,90.11432647705078
2016-04-01,71.85383605957031,90.0318374633789
2016-04-04,72.23677062988281,91.3515853881836
2016-04-05,72.02706146240234,89.9081039428711
2016-04-06,72.11824035644531,89.33072662353516
2016-04-07,71.88118743896484,88.34090423583984
2016-04-08,72.0452880859375,88.13468170166016
2016-04-11,71.49824523925781,87.47482299804688
2016-04-12,71.8994140625,87.59854125976562
2016-04-13,72.92057037353516,89.4957046508789
2016-04-14,73.62258911132812,90.85667419433594
2016-04-15,74.2516860961914,92.46512603759766
2016-04-18,74.53433990478516,92.75382232666016
2016-04-19,75.81988525390625,95.22834777832031
2016-04-20,75.89280700683594,95.76451110839844
2016-04-21,74.93550109863281,94.44476318359375
2016-04-22,74.61637878417969,93.4961929321289
2016-04-25,74.7822494506836,94.27980041503906
2016-04-26,74.65322875976562,93.41370391845703
2016-04-27,75.32588958740234,93.33123016357422
2016-04-28,75.69444274902344,92.87754821777344
2016-04-29,75.41802215576172,90.77814483642578
2016-05-02,75.60231018066406,91.61791229248047
2016-05-03,75.23373413085938,90.82014465332031
2016-05-04,74.63481140136719,89.39253234863281
2016-05-05,75.1968765258789,91.575927734375
2016-05-06,75.4825210571289,91.74386596679688
2016-05-09,76.35787200927734,93.04550170898438
2016-05-10,76.66193389892578,94.09522247314453
2016-05-11,76.22886657714844,93.38140869140625
2016-05-12,76.08143615722656,93.04550170898438
2016-05-13,75.90637969970703,93.59133911132812
2016-05-16,76.10907745361328,92.9615249633789
2016-05-17,75.53779602050781,92.07978057861328
2016-05-18,75.75894165039062,91.65990447998047
2016-05-19,74.59796142578125,90.90410614013672
2016-05-20,75.59309387207031,91.78585815429688
2016-05-23,75.0310287475586,91.19803619384766
2016-05-24,76.55137634277344,93.7593002319336
2016-05-25,76.75406646728516,95.39684295654297
2016-05-26,77.3161392211914,95.73274230957031
2016-05-27,77.27008056640625,95.69074249267578
2016-05-30,77.33456420898438,96.11063385009766
2016-05-31,76.91072082519531,95.60678100585938
2016-06-01,77.03971099853516,96.06864929199219
2016-06-02,77.03971099853516,96.15262603759766
2016-06-03,77.02127838134766,94.97695922851562
2016-06-06,77.2977066040039,96.06864929199219
2016-06-07,77.41749572753906,97.03437805175781
2016-06-08,76.78172302246094,96.530517578125
2016-06-09,76.01693725585938,95.94267272949219
2016-06-10,74.5334701538086,93.96924591064453
2016-06-13,73.13290405273438,92.12175750732422
2016-06-14,72.42341613769531,91.24002075195312
2016-06-15,72.35892486572266,93.17147064208984
2016-06-16,72.20227813720703,93.17147064208984
2016-06-17,72.183837890625,92.37369537353516
2016-06-20,74.21096801757812,94.68304443359375
2016-06-21,74.45053100585938,95.69074249267578
2016-06-22,74.4228744506836,96.06864929199219
2016-06-23,74.88359832763672,95.81671142578125
2016-06-24,73.43695068359375,92.6676025390625
2016-06-27,72.66297912597656,91.95382690429688
2016-06-28,73.48304748535156,92.58363342285156
2016-06-29,74.91123962402344,96.06864929199219
2016-06-30,76.26571655273438,98.75587463378906
2016-07-01,77.13184356689453,99.30172729492188
2016-07-04,76.91992950439453,98.46196746826172
2016-07-05,76.8277816772461,97.28630828857422
2016-07-06,75.59309387207031,96.65647888183594
2016-07-07,75.75894165039062,97.07636260986328
2016-07-08,76.2841567993164,97.41227722167969
2016-07-11,76.73563385009766,97.28630828857422
2016-07-12,76.45000457763672,97.37027740478516
2016-07-13,76.45922088623047,96.86640930175781
2016-07-14,76.5329360961914,95.73274230957031
2016-07-15,76.41313934326172,95.2708740234375
2016-07-18,76.38551330566406,95.10292053222656
2016-07-19,76.1182861328125,95.2708740234375
2016-07-20,76.41313934326172,94.85099792480469
2016-07-21,76.47765350341797,95.56478881835938
2016-07-22,77.528076171875,96.06864929199219
2016-07-25,77.41749572753906,96.40454864501953
2016-07-26,77.79528045654297,97.20233917236328
2016-07-27,77.21478271484375,94.97695922851562
2016-07-28,77.38985443115234,92.58363342285156
2016-07-29,77.80449676513672,96.82443237304688
2016-08-01,74.93887329101562,95.06092071533203
2016-08-02,74.2478256225586,93.29742431640625
2016-08-03,74.275634765625,93.12947845458984
2016-08-04,74.2385482788086,93.71732330322266
2016-08-05,74.6744155883789,94.05322265625
2016-08-08,74.3776626586914,93.12947845458984
2016-08-09,74.3498306274414,93.12947845458984
2016-08-10,74.74861145019531,92.79356384277344
2016-08-11,75.01757049560547,93.7593002319336
2016-08-12,74.5724105834961,94.68304443359375
2016-08-15,75.20304107666016,94.85099792480469
2016-08-16,74.11798858642578,93.59133911132812
2016-08-17,73.8768539428711,93.63333892822266
2016-08-18,73.1998519897461,93.8012924194336
2016-08-19,73.42243194580078,93.8012924194336
2016-08-22,73.73775482177734,93.17147064208984
2016-08-23,73.38533020019531,94.2631607055664
2016-08-24,72.9865493774414,94.01123046875
2016-08-25,73.1905746459961,93.88526153564453
2016-08-26,73.42243194580078,94.55707550048828
2016-08-29,73.75629425048828,94.55707550048828
2016-08-30,74.79499816894531,94.64105224609375
2016-08-31,74.28491973876953,93.25545501708984
2016-09-01,73.1905746459961,93.29742431640625
2016-09-02,75.3328857421875,95.2708740234375
2016-09-05,75.19376373291016,95.31285858154297
2016-09-06,74.83209228515625,95.1868896484375
2016-09-07,74.86917877197266,95.60678100585938
2016-09-08,74.43330383300781,94.47309875488281
2016-09-09,72.79179382324219,93.25545501708984
2016-09-12,72.66195678710938,92.6676025390625
2016-09-13,72.31883239746094,91.74386596679688
2016-09-14,72.41156005859375,91.491943359375
2016-09-15,72.26317596435547,93.12947845458984
2016-09-16,71.74383544921875,93.12947845458984
2016-09-19,72.25390625,94.2211685180664
2016-09-20,72.39300537109375,94.89298248291016
2016-09-21,72.3281021118164,95.10292053222656
2016-09-22,73.79338836669922,97.58020782470703
2016-09-23,73.40389251708984,97.58020782470703
2016-09-26,72.2353515625,97.53824615478516
2016-09-27,73.07002258300781,98.54593658447266
2016-09-28,73.22766876220703,99.76358795166016
2016-09-29,72.08698272705078,97.95811462402344
2016-09-30,72.62487030029297,97.91613006591797
2016-10-03,74.52603912353516,96.82443237304688
2016-10-04,74.79499816894531,97.49623107910156
2016-10-05,73.32041931152344,96.86640930175781
2016-10-06,72.74543762207031,95.73274230957031
2016-10-07,71.62328338623047,95.10292053222656
2016-10-10,72.27245330810547,95.10292053222656
2016-10-11,73.01438903808594,97.28630828857422
2016-10-12,71.88294982910156,96.57249450683594
2016-10-13,71.64180755615234,96.06864929199219
2016-10-14,72.68051147460938,98.41998291015625
2016-10-17,72.35592651367188,97.87413787841797
2016-10-18,72.9865493774414,97.74817657470703
2016-10-19,73.01438903808594,98.58792877197266
2016-10-20,73.41316223144531,98.16804504394531
2016-10-21,73.8768539428711,98.25202178955078
2016-10-24,73.42243194580078,96.36256408691406
2016-10-25,73.26477813720703,95.5228042602539
2016-10-26,70.64022827148438,93.59133911132812
2016-10-27,70.73295593261719,94.13719177246094
2016-10-28,70.4732894897461,90.06434631347656
2016-10-31,69.6015396118164,87.79700469970703
2016-11-01,69.21202850341797,87.7550277709961
2016-11-02,68.95234680175781,86.70530700683594
2016-11-03,67.90438079833984,85.23573303222656
2016-11-04,67.5612564086914,85.36170959472656
2016-11-07,67.57980346679688,85.5716323852539
2016-11-08,68.33100128173828,86.91525268554688
2016-11-09,66.84715270996094,86.24343872070312
2016-11-10,66.0403060913086,82.7920150756836
2016-11-11,65.7899169921875,83.15311431884766
2016-11-14,64.22261047363281,81.6163558959961
2016-11-15,65.27983856201172,81.66759490966797
2016-11-16,65.68789672851562,82.5982437133789
2016-11-17,65.7435302734375,82.89708709716797
2016-11-18,65.93829345703125,81.47975158691406
2016-11-21,65.68789672851562,82.2652587890625
2016-11-22,65.79918670654297,82.3933334350586
2016-11-23,65.50241088867188,82.78609466552734
2016-11-24,65.79918670654297,82.427490234375
2016-11-25,66.7265853881836,83.93021392822266
2016-11-28,66.28143310546875,84.29734802246094
2016-11-29,65.95685577392578,84.44249725341797
2016-11-30,65.58589172363281,83.70821380615234
2016-12-01,63.23955154418945,80.05387878417969
2016-12-02,63.10972213745117,80.7540054321289
2016-12-05,63.0355224609375,82.1371841430664
2016-12-06,63.60124588012695,82.7092514038086
2016-12-07,63.74034881591797,82.9227066040039
2016-12-08,63.84235763549805,82.77755737304688
2016-12-09,64.92742156982422,83.5289077758789
2016-12-12,64.96451568603516,83.1617660522461
2016-12-13,65.7249984741211,84.59618377685547
2016-12-14,65.71572875976562,83.66551971435547
2016-12-15,65.23345947265625,83.0763931274414
2016-12-16,65.5209732055664,84.42540740966797
2016-12-19,66.06813049316406,84.35713195800781
2016-12-20,66.4205322265625,85.15116119384766
2016-12-21,66.10523223876953,84.73279571533203
2016-12-22,65.85482788085938,84.35713195800781
2016-12-23,65.91975402832031,84.59618377685547
2016-12-27,66.1608657836914,84.94625854492188
2016-12-28,65.89192199707031,85.30484771728516
2016-12-29,66.114501953125,85.42438507080078
2016-12-30,66.08668518066406,85.8512954711914
2017-01-02,66.12378692626953,86.32088470458984
2017-01-03,66.0495834350586,85.55245971679688
2017-01-04,66.14232635498047,85.76590728759766
2017-01-05,66.10523223876953,86.27821350097656
2017-01-06,65.85482788085938,85.80860900878906
2017-01-09,66.08668518066406,85.42438507080078
2017-01-10,65.82701873779297,85.55245971679688
2017-01-11,65.53951263427734,85.12554168701172
2017-01-12,64.99234771728516,84.53640747070312
2017-01-13,65.26129913330078,85.0487060546875
2017-01-16,65.38185119628906,84.43395233154297
2017-01-17,64.58428955078125,84.39126586914062
2017-01-18,65.38185119628906,84.57910919189453
2017-01-19,65.53023529052734,84.39979553222656
2017-01-20,66.0310287475586,84.31442260742188
2017-01-23,65.88265228271484,84.14366149902344
2017-01-24,65.7342758178711,84.21195220947266
2017-01-25,65.46531677246094,84.59618377685547
2017-01-26,65.61370086669922,83.98998260498047
2017-01-27,65.1314697265625,84.05828094482422
2017-01-30,64.55646514892578,83.58869171142578
2017-01-31,64.20405578613281,82.09449005126953
2017-02-01,64.85323333740234,82.52141571044922
2017-02-02,65.3911361694336,82.94831085205078
2017-02-03,66.7265853881836,83.6826171875
2017-02-06,66.114501953125,83.23860931396484
2017-02-07,67.487060546875,84.08387756347656
2017-02-08,68.30316925048828,84.55348205566406
2017-02-09,68.34954071044922,85.36460876464844
2017-02-10,68.32171630859375,85.33900451660156
2017-02-13,68.31244659423828,85.97935485839844
2017-02-14,67.65397644042969,86.49166107177734
2017-02-15,70.1394271850586,86.66242218017578
2017-02-16,70.5289306640625,86.7905044555664
2017-02-17,71.31723022460938,87.13201904296875
2017-02-20,71.31723022460938,87.47354125976562
2017-02-21,72.3095474243164,88.4554443359375
2017-02-22,72.18898010253906,88.24198150634766
2017-02-23,72.13334655761719,88.02852630615234
2017-02-24,72.06842041015625,87.81507110595703
2017-02-27,72.27245330810547,87.90045166015625
2017-02-28,72.24462890625,88.1565933227539
2017-03-01,72.74543762207031,88.71158599853516
2017-03-02,72.70832824707031,86.49166107177734
2017-03-03,72.5321273803711,87.38816833496094
2017-03-06,72.43010711669922,86.61973571777344
2017-03-07,71.98495483398438,86.66242218017578
2017-03-08,72.03132629394531,85.76590728759766
2017-03-09,72.38374328613281,85.72322082519531
2017-03-10,72.33737182617188,85.97935485839844
2017-03-13,72.28173828125,86.15013885498047
2017-03-14,72.6434097290039,86.23550415039062
2017-03-15,72.6156005859375,86.19282531738281
2017-03-16,73.14421081542969,87.8577651977539
2017-03-17,74.07160949707031,89.3946304321289
2017-03-20,73.85832214355469,88.92504119873047
2017-03-21,74.03451538085938,88.54081726074219
2017-03-22,73.61717987060547,87.77238464355469
2017-03-23,73.23695373535156,88.1139144897461
2017-03-24,72.6156005859375,87.43087005615234
2017-03-27,73.51517486572266,87.43087005615234
2017-03-28,73.22766876220703,87.90045166015625
2017-03-29,73.44098663330078,87.81507110595703
2017-03-30,73.68209838867188,87.98584747314453
2017-03-31,74.00669860839844,87.8577651977539
2017-04-03,74.11798858642578,88.24198150634766
2017-04-04,74.19217681884766,88.62620544433594
2017-04-05,74.3498306274414,88.62620544433594
2017-04-06,74.42401123046875,88.54081726074219
2017-04-07,74.30347442626953,88.62620544433594
2017-04-10,74.95264434814453,89.13848114013672
2017-04-11,75.16595458984375,88.19930267333984
2017-04-12,75.58329010009766,88.4127426147461
2017-04-13,75.2586898803711,88.1565933227539
2017-04-18,74.6744155883789,88.07122039794922
2017-04-19,75.53689575195312,87.8577651977539
2017-04-20,75.657470703125,86.49166107177734
2017-04-21,75.9820556640625,86.70511627197266
2017-04-24,77.14366912841797,88.66889190673828
2017-04-25,77.0031509399414,89.223876953125
2017-04-26,77.537109375,88.58351135253906
2017-04-27,77.28418731689453,87.94314575195312
2017-04-28,76.67528533935547,88.28467559814453
2017-05-02,78.07107543945312,89.4165267944336
2017-05-03,77.79942321777344,90.28718566894531
2017-05-04,79.03597259521484,94.98873901367188
2017-05-05,79.07342529296875,95.1628646850586
2017-05-08,79.42939758300781,94.90167236328125
2017-05-09,79.96337127685547,95.1628646850586
2017-05-10,79.50434875488281,95.0758056640625
2017-05-11,79.87904357910156,94.94520568847656
2017-05-12,80.33808898925781,95.2063980102539
2017-05-15,80.14136505126953,94.7275390625
2017-05-16,80.95635223388672,94.46634674072266
2017-05-17,80.81583404541016,93.81334686279297
2017-05-18,80.45048522949219,90.89663696289062
