Date,GALP.LS,REP.MC
2017-02-20,11.508588790893555,10.824631690979004
2017-02-21,11.395059585571289,10.879859924316406
2017-02-22,11.424491882324219,10.80490779876709
2017-02-23,11.59268569946289,10.958757400512695
2017-02-24,11.643141746520996,10.903529167175293
2017-02-27,11.59268569946289,10.883806228637695
2017-02-28,11.680986404418945,11.045544624328613
2017-03-01,11.77769660949707,11.278288841247559
2017-03-02,11.811336517333984,11.278288841247559
2017-03-03,11.786107063293457,11.278288841247559
2017-03-06,11.71462631225586,11.294068336486816
2017-03-07,11.798720359802246,11.309846878051758
2017-03-08,11.6893949508667,11.234895706176758
2017-03-09,11.479154586791992,11.104717254638672
2017-03-10,11.479154586791992,11.380854606628418
2017-03-13,11.529613494873047,11.365074157714844
2017-03-14,11.365625381469727,11.124441146850586
2017-03-15,11.386650085449219,11.2625093460083
2017-03-16,11.575865745544434,11.428192138671875
2017-03-17,11.424491882324219,11.48736572265625
2017-03-20,11.344599723815918,11.408469200134277
2017-03-21,11.243684768676758,11.420302391052246
2017-03-22,11.289939880371094,11.404522895812988
2017-03-23,11.369831085205078,11.483420372009277
2017-03-24,11.252094268798828,11.337461471557617
2017-03-27,11.268914222717285,11.278288841247559
2017-03-28,11.571660995483398,11.309846878051758
2017-03-29,11.626323699951172,11.353240966796875
2017-03-30,11.899637222290039,11.518924713134766
2017-03-31,11.9627103805542,11.420302391052246
2017-04-03,11.899637222290039,11.286178588867188
2017-04-04,12.004755973815918,11.353240966796875
2017-04-05,12.051011085510254,11.558372497558594
2017-04-06,12.139312744140625,11.696442604064941
2017-04-07,12.210793495178223,11.83056640625
2017-04-10,12.25284194946289,11.7871732711792
2017-04-11,12.223406791687012,11.720109939575195
2017-04-12,12.32011890411377,11.704330444335938
2017-04-13,12.257046699523926,11.613600730895996
2017-04-18,12.223406791687012,11.357186317443848
2017-04-19,12.080445289611816,11.349297523498535
2017-04-20,12.004755973815918,11.36902141571045
2017-04-21,11.920660972595215,11.278288841247559
2017-04-24,12.076238632202148,11.578097343444824
2017-04-25,12.177154541015625,11.656994819641113
2017-04-26,12.151926040649414,11.688551902770996
2017-04-27,11.920660972595215,11.48736572265625
2017-04-28,12.000553131103516,11.467641830444336
2017-05-02,11.819746017456055,11.542593002319336
2017-05-03,11.735651016235352,11.48736572265625
2017-05-04,11.765083312988281,11.416357040405273
2017-05-05,11.71462631225586,11.51103401184082
2017-05-08,11.735651016235352,11.526813507080078
2017-05-09,11.75246810913086,11.56231689453125
2017-05-10,11.895432472229004,11.629378318786621
2017-05-11,12.013166427612305,11.578097343444824
2017-05-12,12.046806335449219,11.550481796264648
2017-05-15,12.193974494934082,11.676717758178711
2017-05-16,12.25284194946289,11.818731307983398
2017-05-17,12.067830085754395,11.676717758178711
2017-05-18,11.664167404174805,11.554428100585938
2017-05-19,12.000553131103516,11.708276748657227
2017-05-22,11.979528427124023,11.7122220993042
2017-05-23,11.912252426147461,11.901573181152344
2017-05-24,11.870203018188477,11.893683433532715
2017-05-25,11.895432472229004,11.881850242614746
2017-05-26,11.860191345214844,11.799006462097168
2017-05-29,11.795989036560059,11.842401504516602
2017-05-30,11.902992248535156,11.834510803222656
2017-05-31,11.753188133239746,11.767449378967285
2017-06-01,11.800271034240723,11.826621055603027
2017-06-02,11.744629859924316,11.692496299743652
2017-06-05,11.667586326599121,11.720109939575195
2017-06-06,11.671867370605469,11.751670837402344
2017-06-07,11.654746055603027,11.739834785461426
2017-06-08,11.453581809997559,11.720109939575195
2017-06-09,11.586263656616211,11.700386047363281
2017-06-12,11.556303024291992,11.697136878967285
2017-06-13,11.573424339294434,11.697136878967285
2017-06-14,11.393659591674805,11.481877326965332
2017-06-15,11.38938045501709,11.24224853515625
2017-06-16,11.62906551361084,11.28692626953125
2017-06-19,11.693266868591309,11.43313980102539
2017-06-20,11.393659591674805,11.185388565063477
2017-06-21,11.286657333374023,11.140711784362793
2017-06-22,11.21817398071289,11.039173126220703
