Date,VOW3.DE,VOW.DE
2015-07-22,171.66139221191406,177.00172424316406
2015-07-23,171.3101806640625,179.16798400878906
2015-07-24,166.6564178466797,171.0896453857422
2015-07-27,163.49539184570312,167.38894653320312
2015-07-28,167.5344696044922,172.037353515625
2015-07-29,163.62709045410156,167.79510498046875
2015-07-30,162.39781188964844,167.47918701171875
2015-07-31,160.15875244140625,166.1252899169922
2015-08-03,162.00267028808594,167.6597137451172
2015-08-04,161.34413146972656,167.88536071777344
2015-08-05,165.64663696289062,173.66204833984375
2015-08-06,164.6807861328125,171.4958038330078
2015-08-07,166.08566284179688,172.89483642578125
2015-08-10,167.57839965820312,175.2416229248047
2015-08-11,161.38804626464844,168.06588745117188
2015-08-12,156.11964416503906,160.43882751464844
2015-08-13,156.69039916992188,162.87588500976562
2015-08-14,157.0416259765625,162.46969604492188
2015-08-17,156.25137329101562,160.70962524414062
2015-08-18,155.0220947265625,158.13719177246094
2015-08-19,152.12448120117188,154.3462371826172
2015-08-20,148.83172607421875,151.68353271484375
2015-08-21,146.59266662597656,148.93057250976562
2015-08-24,140.22671508789062,143.10873413085938
2015-08-25,148.4805145263672,151.45787048339844
2015-08-26,147.77806091308594,149.7880401611328
2015-08-27,151.20248413085938,154.48159790039062
2015-08-28,150.45614624023438,153.8948974609375
2015-08-31,148.83172607421875,150.46499633789062
2015-09-01,144.30972290039062,146.17759704589844
2015-09-02,143.12432861328125,143.96621704101562
2015-09-03,146.37315368652344,148.38900756835938
2015-09-04,142.42185974121094,144.37237548828125
2015-09-07,142.90480041503906,145.45550537109375
2015-09-08,146.59266662597656,149.29159545898438
2015-09-09,149.05125427246094,153.0825653076172
2015-09-10,147.47071838378906,150.6455078125
2015-09-11,147.47071838378906,150.05882263183594
2015-09-14,146.72438049316406,149.38186645507812
2015-09-15,148.5683135986328,150.6003875732422
2015-09-16,148.96343994140625,151.1870880126953
2015-09-17,147.3390350341797,151.09681701660156
2015-09-18,142.59747314453125,145.63604736328125
2015-09-21,116.0799560546875,120.67888641357422
2015-09-22,93.07472229003906,100.37017059326172
2015-09-23,97.904052734375,107.32026672363281
2015-09-24,98.47480010986328,107.32026672363281
2015-09-25,94.21620178222656,104.29652404785156
2015-09-28,87.19168853759766,96.66947937011719
2015-09-29,83.59161376953125,93.23956298828125
2015-09-30,85.83069610595703,94.72886657714844
2015-10-01,84.73311614990234,94.81912231445312
2015-10-02,81.09793090820312,91.29894256591797
2015-10-05,82.1164779663086,92.78826141357422
2015-10-06,85.25116729736328,96.48895263671875
2015-10-07,91.31857299804688,103.70983123779297
2015-10-08,90.87955474853516,104.88321685791016
2015-10-09,93.60154724121094,113.63854217529297
2015-10-12,95.31377410888672,119.55062103271484
2015-10-13,93.338134765625,117.88079833984375
2015-10-14,93.60154724121094,116.07557678222656
2015-10-15,90.26490783691406,111.74304962158203
2015-10-16,88.33316802978516,109.39627075195312
2015-10-19,87.09510803222656,107.04948425292969
2015-10-20,86.66485595703125,104.92835235595703
2015-10-21,88.15755462646484,108.26800537109375
2015-10-22,91.14297485351562,111.83332061767578
2015-10-23,94.56742095947266,109.98296356201172
2015-10-26,93.95277404785156,112.82618713378906
2015-10-27,92.32836151123047,109.93783569335938
2015-10-28,96.01622009277344,111.96871185302734
2015-10-29,95.18206787109375,113.18724060058594
2015-10-30,95.97232055664062,113.81905364990234
2015-11-02,98.95772552490234,114.40574645996094
2015-11-03,97.46502685546875,112.01383972167969
2015-11-04,88.20146179199219,105.7406997680664
2015-11-05,85.61116790771484,108.40339660644531
2015-11-06,85.33019256591797,110.0280990600586
2015-11-09,84.29408264160156,108.40339660644531
2015-11-10,83.92530059814453,108.08748626708984
2015-11-11,84.44335174560547,106.643310546875
2015-11-12,83.75845336914062,105.78583526611328
2015-11-13,84.60140228271484,106.9140853881836
2015-11-16,85.5760498046875,105.42478942871094
2015-11-17,86.6121597290039,105.60530853271484
2015-11-18,89.0356216430664,108.31314086914062
2015-11-19,92.94300079345703,113.09696197509766
2015-11-20,95.2259750366211,111.83332061767578
2015-11-23,96.49915313720703,112.5102767944336
2015-11-24,101.76754760742188,114.76679992675781
2015-11-25,105.67491912841797,117.74540710449219
2015-11-26,109.40668487548828,121.44610595703125
2015-11-27,108.74813842773438,121.17532348632812
2015-11-30,115.50923156738281,127.53872680664062
2015-12-01,114.2799301147461,126.04940032958984
2015-12-02,111.47013092041016,124.42471313476562
2015-12-03,110.32865905761719,123.43183898925781
2015-12-04,111.42622375488281,123.92827606201172
2015-12-07,111.60184478759766,122.80001831054688
2015-12-08,108.92375946044922,119.59574890136719
2015-12-09,115.68484497070312,126.72635650634766
2015-12-10,117.00194549560547,126.00428009033203
2015-12-11,112.87503814697266,124.19908905029297
2015-12-14,108.22130584716797,118.8736572265625
2015-12-15,110.10914611816406,121.22046661376953
2015-12-16,110.19695281982422,121.76201629638672
2015-12-17,114.89458465576172,125.59810638427734
2015-12-18,114.14823913574219,126.54583740234375
2015-12-21,114.5433578491211,125.50784301757812
2015-12-22,115.99217224121094,127.26792907714844
2015-12-23,118.58244323730469,129.253662109375
2015-12-25,118.58244323730469,129.253662109375
2015-12-28,116.91412353515625,128.71212768554688
2015-12-29,118.84587097167969,129.93063354492188
2015-12-30,117.44097137451172,128.44134521484375
2016-01-04,110.98719787597656,124.42471313476562
2016-01-05,106.59689331054688,117.42949676513672
2016-01-06,104.40172576904297,117.11357879638672
2016-01-07,100.97728729248047,111.51740264892578
2016-01-08,101.0650863647461,112.8713150024414
2016-01-11,102.7773208618164,114.40574645996094
2016-01-12,106.20175170898438,116.7525405883789
2016-01-13,105.80663299560547,117.29409790039062
2016-01-14,101.85535430908203,113.81905364990234
2016-01-15,98.25527954101562,108.6290512084961
2016-01-18,96.894287109375,106.9140853881836
2016-01-19,96.67475891113281,109.8927001953125
2016-01-20,91.84542083740234,104.7478256225586
2016-01-21,96.93817901611328,110.47940826416016
2016-01-22,99.17724609375,112.82618713378906
2016-01-25,97.24551391601562,111.0209732055664
2016-01-26,98.60651397705078,112.78105926513672
2016-01-27,98.21138763427734,113.86418914794922
2016-01-28,95.40158081054688,109.7121810913086
2016-01-29,93.8649673461914,108.85470581054688
2016-02-01,92.98690795898438,108.0423583984375
2016-02-02,91.14297485351562,106.19200897216797
2016-02-03,89.0356216430664,102.85234832763672
2016-02-04,88.68440246582031,104.07087707519531
2016-02-05,90.57222747802734,107.27513885498047
2016-02-08,86.01508331298828,100.82147979736328
2016-02-09,83.87261199951172,98.83573150634766
2016-02-10,85.49703216552734,100.46043395996094
2016-02-11,82.53794860839844,98.33930206298828
2016-02-12,83.59161376953125,99.82860565185547
2016-02-15,89.34293365478516,107.09461212158203
2016-02-16,87.93804168701172,106.28226470947266
2016-02-17,91.58200073242188,111.42713928222656
2016-02-18,92.59178161621094,112.96157836914062
2016-02-19,89.60636138916016,107.81669616699219
2016-02-22,93.38203430175781,110.97583770751953
2016-02-23,90.70394897460938,109.03523254394531
2016-02-24,86.48924255371094,105.60530853271484
2016-02-25,86.92826080322266,105.2442626953125
2016-02-26,90.96735382080078,110.3440170288086
2016-02-29,94.56742095947266,116.256103515625
2016-03-01,98.86993408203125,118.24183654785156
2016-03-02,101.5919189453125,121.13018798828125
2016-03-03,101.987060546875,122.12307739257812
2016-03-04,106.24565887451172,125.01142120361328
2016-03-07,102.8651123046875,122.52924346923828
2016-03-08,98.60651397705078,117.61002349853516
2016-03-09,99.44066619873047,117.74540710449219
2016-03-10,95.57719421386719,113.05183410644531
2016-03-11,99.83580017089844,117.74540710449219
2016-03-14,101.50411987304688,119.50548553466797
2016-03-15,99.22115325927734,115.80480194091797
2016-03-16,100.66996002197266,117.97106170654297
2016-03-17,100.80168151855469,117.47462463378906
2016-03-18,102.29438018798828,117.29409790039062
2016-03-21,101.85535430908203,116.88793182373047
2016-03-22,103.17244720458984,120.54349517822266
2016-03-23,102.90901947021484,117.56488037109375
2016-03-24,100.84557342529297,114.13497161865234
2016-03-29,99.26506805419922,113.54827880859375
2016-03-30,99.70408630371094,116.34635162353516
2016-03-31,98.21138763427734,115.12784576416016
2016-04-01,94.56742095947266,111.33688354492188
2016-04-04,94.08448791503906,111.607666015625
2016-04-05,90.3088150024414,107.99723052978516
2016-04-06,90.87955474853516,108.53878784179688
2016-04-07,89.8697738647461,108.71930694580078
2016-04-08,91.27468872070312,108.6290512084961
2016-04-11,93.42594146728516,109.57678985595703
2016-04-12,94.34789276123047,109.66705322265625
2016-04-13,98.16748046875,113.90931701660156
2016-04-14,98.60651397705078,115.80480194091797
2016-04-15,96.2796401977539,112.69078826904297
2016-04-18,97.33330535888672,113.09696197509766
2016-04-19,99.57238006591797,116.48176574707031
2016-04-20,106.1578598022461,121.94254302978516
2016-04-21,111.55794525146484,125.50784301757812
2016-04-22,112.64442443847656,123.34158325195312
2016-04-25,110.53430938720703,121.44610595703125
2016-04-26,112.28527069091797,123.07080841064453
2016-04-27,116.23611450195312,127.7643814086914
2016-04-28,118.75030517578125,128.03515625
2016-04-29,113.54235076904297,124.87602996826172
2016-05-02,113.72193908691406,123.92827606201172
2016-05-03,110.17513275146484,120.22756958007812
2016-05-04,107.66095733642578,118.73828125
2016-05-05,106.40386199951172,117.47462463378906
2016-05-06,109.36700439453125,119.05418395996094
2016-05-09,111.70161437988281,121.13018798828125
2016-05-10,116.41569519042969,125.95915222167969
2016-05-11,117.04425811767578,124.92115020751953
2016-05-12,114.48516845703125,122.30358123779297
2016-05-13,116.01163482666016,122.89026641845703
2016-05-17,112.91381072998047,119.59574890136719
2016-05-18,115.15860748291016,121.53636169433594
2016-05-19,115.06881713867188,121.76201629638672
2016-05-20,116.41569519042969,122.30358123779297
2016-05-23,115.2035140991211,120.72400665283203
2016-05-24,119.78292083740234,123.70263671875
2016-05-25,120.5910415649414,125.0565414428711
2016-05-26,121.48896789550781,125.91400909423828
2016-05-27,121.8032455444336,126.41046142578125
2016-05-30,123.86846160888672,127.58386993408203
2016-05-31,120.63594055175781,125.23704528808594
2016-06-01,118.34624481201172,123.79288482666016
2016-06-02,120.45635223388672,126.54583740234375
2016-06-03,116.90956115722656,121.80713653564453
2016-06-06,117.5830078125,123.97341918945312
2016-06-07,119.96249389648438,125.82377624511719
2016-06-08,117.7625961303711,123.61235809326172
2016-06-09,115.15860748291016,120.72400665283203
2016-06-10,112.64442443847656,119.18958282470703
2016-06-13,109.36700439453125,116.12071228027344
2016-06-14,106.94261932373047,114.45088195800781
2016-06-15,107.88543701171875,116.21097564697266
2016-06-16,105.55084228515625,113.27749633789062
2016-06-17,106.62834930419922,116.61714172363281
2016-06-20,112.01587677001953,121.0399398803711
2016-06-21,110.98326873779297,119.14445495605469
2016-06-22,110.53430938720703,117.88079833984375
2016-06-23,114.1489486694336,121.90982818603516
2016-06-24,102.72956085205078,115.27005767822266
2016-06-27,95.40137481689453,108.49478149414062
2016-06-28,96.97489929199219,111.29521942138672
2016-06-29,97.69424438476562,108.49478149414062
2016-06-30,97.37953186035156,108.76579284667969
2016-07-01,102.1900634765625,113.82466888427734
2016-07-04,100.16693115234375,109.89501190185547
2016-07-05,97.28960418701172,107.5462417602539
2016-07-06,95.44632720947266,106.68804168701172
2016-07-07,95.31145477294922,105.55883026123047
2016-07-08,98.9980239868164,109.94017028808594
2016-07-11,101.87535858154297,111.61141204833984
2016-07-12,105.02243041992188,115.04420471191406
2016-07-13,103.26905822753906,113.14714050292969
2016-07-14,105.42704772949219,115.31522369384766
2016-07-15,104.43797302246094,115.22489166259766
2016-07-18,105.42704772949219,115.17972564697266
2016-07-19,104.70771789550781,115.08938598632812
2016-07-20,111.00186920166016,118.61253356933594
2016-07-21,108.66404724121094,118.25117492675781
2016-07-22,108.43925476074219,117.52848815917969
2016-07-25,109.42833709716797,118.973876953125
2016-07-26,112.17079162597656,120.01275634765625
2016-07-27,114.82331848144531,123.53589630126953
2016-07-28,111.2266616821289,118.25117492675781
2016-07-29,113.11490631103516,119.83207702636719
2016-08-01,112.53044891357422,119.24488830566406
2016-08-02,106.86571502685547,114.86354064941406
2016-08-03,105.9216079711914,114.32151794433594
2016-08-04,107.58505249023438,116.26376342773438
2016-08-05,111.54137420654297,118.83837890625
2016-08-08,110.73212432861328,118.47702026367188
2016-08-09,113.7892837524414,120.9161376953125
2016-08-10,113.65440368652344,120.64511108398438
2016-08-11,114.28382110595703,121.59365844726562
2016-08-12,112.08087158203125,119.69657135009766
2016-08-15,113.60945129394531,120.9612808227539
2016-08-16,111.63129425048828,117.93500518798828
2016-08-17,109.47329711914062,115.99274444580078
2016-08-18,109.47329711914062,116.26376342773438
2016-08-19,107.8098373413086,115.54106903076172
2016-08-22,107.94471740722656,115.31522369384766
2016-08-23,110.55229187011719,117.39298248291016
2016-08-24,110.28253936767578,117.12195587158203
2016-08-25,108.2594223022461,115.22489166259766
2016-08-26,111.6762466430664,117.75433349609375
2016-08-29,110.05775451660156,115.99274444580078
2016-08-30,112.21575164794922,118.20601654052734
2016-08-31,111.94599151611328,117.84466552734375
2016-09-01,111.36153411865234,117.1671371459961
2016-09-02,112.53044891357422,119.06421661376953
2016-09-05,112.26070404052734,118.79320526123047
2016-09-06,112.44053649902344,118.65770721435547
2016-09-07,113.9691162109375,120.50961303710938
2016-09-08,113.20482635498047,119.3803939819336
2016-09-09,112.26070404052734,118.973876953125
2016-09-12,110.6422119140625,118.20601654052734
2016-09-13,109.78800201416016,117.70916748046875
2016-09-14,110.192626953125,117.25747680664062
2016-09-15,110.05775451660156,117.48331451416016
2016-09-16,106.05645751953125,114.592529296875
2016-09-19,107.45018005371094,116.3089370727539
2016-09-20,106.4161376953125,115.27005767822266
2016-09-21,107.09051513671875,115.90242004394531
2016-09-22,108.79891967773438,117.84466552734375
2016-09-23,107.1354751586914,116.5799560546875
2016-09-26,104.48292541503906,114.36668395996094
2016-09-27,101.78543090820312,111.97274780273438
2016-09-28,102.99931335449219,114.1408462524414
2016-09-29,103.89847564697266,114.27635192871094
2016-09-30,105.15730285644531,116.67027282714844
2016-10-04,106.64092254638672,117.98017883300781
2016-10-05,108.12455749511719,119.1997299194336
2016-10-06,107.8997573852539,119.15454864501953
2016-10-07,106.5959701538086,118.25117492675781
2016-10-10,109.11363220214844,120.41926574707031
2016-10-11,108.16950988769531,119.69657135009766
2016-10-12,107.98966979980469,119.2900619506836
2016-10-13,105.83168029785156,117.93500518798828
2016-10-14,108.43925476074219,119.15454864501953
2016-10-17,107.58505249023438,118.07051086425781
2016-10-18,109.06867218017578,118.79320526123047
2016-10-19,109.11363220214844,119.33523559570312
2016-10-20,110.95691680908203,121.27748107910156
2016-10-21,110.8220443725586,120.9612808227539
2016-10-24,113.15987396240234,122.09050750732422
2016-10-25,114.10399627685547,121.77432250976562
2016-10-26,113.29474639892578,121.45814514160156
2016-10-27,112.98003387451172,122.45185852050781
2016-10-28,113.2497787475586,122.54219055175781
2016-10-31,112.57540893554688,122.8583755493164
2016-11-01,111.18171691894531,120.64511108398438
2016-11-02,108.12455749511719,116.7154541015625
2016-11-03,107.18041229248047,115.67658233642578
2016-11-04,106.7308349609375,115.22489166259766
2016-11-07,107.31529998779297,115.27005767822266
2016-11-08,106.86571502685547,115.08938598632812
2016-11-09,104.66276550292969,113.82466888427734
2016-11-10,103.17913818359375,114.6376953125
2016-11-11,105.65184020996094,116.26376342773438
2016-11-14,105.20225524902344,116.6251220703125
2016-11-15,106.55101013183594,117.25747680664062
2016-11-16,106.14639282226562,115.81208038330078
2016-11-17,105.69680786132812,116.6251220703125
2016-11-18,105.33714294433594,115.67658233642578
2016-11-21,107.98966979980469,117.48331451416016
2016-11-22,108.43925476074219,117.61882019042969
2016-11-23,110.59725189208984,119.01905059814453
2016-11-24,112.12582397460938,120.37410736083984
2016-11-25,112.4854965209961,119.78691864013672
2016-11-28,110.32749938964844,118.25117492675781
2016-11-29,110.23757934570312,117.39298248291016
2016-11-30,109.51824951171875,116.7154541015625
2016-12-01,107.67497253417969,115.72174072265625
2016-12-02,106.77580261230469,115.22489166259766
2016-12-05,109.33842468261719,117.43815612792969
2016-12-06,109.15858459472656,118.16084289550781
2016-12-07,114.19390869140625,121.45814514160156
2016-12-08,115.9023208618164,123.12937927246094
2016-12-09,115.18299865722656,121.81951141357422
2016-12-12,114.2388687133789,121.59365844726562
2016-12-13,116.12710571289062,123.35523223876953
2016-12-14,115.94727325439453,123.58106231689453
2016-12-15,116.846435546875,124.61992645263672
2016-12-16,117.97039794921875,126.15567016601562
2016-12-19,120.17335510253906,126.20084381103516
2016-12-20,122.51118469238281,127.28489685058594
2016-12-21,124.80404663085938,130.26600646972656
2016-12-22,124.80404663085938,129.9046630859375
2016-12-23,123.63514709472656,128.14308166503906
2016-12-27,123.41033935546875,127.73655700683594
2016-12-28,122.82588958740234,127.51071166992188
2016-12-29,120.0384750366211,124.61992645263672
2016-12-30,119.90361022949219,123.53589630126953
2017-01-02,123.85993957519531,127.28489685058594
2017-01-03,126.28768920898438,129.85948181152344
2017-01-04,124.75909423828125,128.32376098632812
2017-01-05,125.07380676269531,129.40780639648438
2017-01-06,124.98388671875,128.82061767578125
2017-01-09,131.14315795898438,133.74398803710938
2017-01-10,131.32301330566406,133.78915405273438
2017-01-11,135.77386474609375,138.35116577148438
2017-01-12,132.4469451904297,136.13790893554688
2017-01-13,134.47007751464844,137.08645629882812
2017-01-16,131.54779052734375,134.06016540527344
2017-01-17,131.5927276611328,133.47296142578125
2017-01-18,131.6376953125,133.4278106689453
2017-01-19,132.89651489257812,134.64736938476562
2017-01-20,133.25619506835938,135.37005615234375
2017-01-23,137.39236450195312,139.11903381347656
2017-01-24,138.11170959472656,140.790283203125
2017-01-25,138.38143920898438,141.28712463378906
2017-01-26,137.12261962890625,140.92578125
2017-01-27,134.7847900390625,138.26083374023438
2017-01-30,130.82846069335938,134.69252014160156
2017-01-31,129.3897705078125,133.38262939453125
2017-02-01,131.00828552246094,134.60218811035156
2017-02-02,129.7494659423828,133.96981811523438
2017-02-03,130.2889404296875,134.55702209472656
2017-02-06,127.59146881103516,131.0790557861328
2017-02-07,127.5465087890625,131.93724060058594
2017-02-08,125.79312896728516,130.13050842285156
2017-02-09,125.88304138183594,129.67881774902344
2017-02-10,127.81624603271484,132.25340270996094
2017-02-13,130.60366821289062,135.05386352539062
2017-02-14,132.04232788085938,136.0927276611328
2017-02-15,131.14315795898438,135.1442108154297
2017-02-16,129.1200408935547,133.29229736328125
2017-02-17,126.10783386230469,130.8531951904297
2017-02-20,127.81624603271484,131.4403839111328
2017-02-21,129.6145782470703,133.4278106689453
2017-02-22,127.096923828125,131.3500518798828
2017-02-23,127.36666870117188,131.93724060058594
2017-02-24,127.00700378417969,131.84690856933594
2017-02-27,125.88304138183594,130.44668579101562
2017-02-28,125.6133041381836,129.0012969970703
2017-03-01,129.83935546875,132.47926330566406
2017-03-02,130.2889404296875,132.8406219482422
2017-03-03,130.3339080810547,133.11163330078125
2017-03-06,129.3448486328125,131.30487060546875
2017-03-07,130.1990509033203,131.89207458496094
2017-03-08,128.62551879882812,130.94354248046875
2017-03-09,126.96204376220703,129.40780639648438
2017-03-10,127.18681335449219,129.81431579589844
2017-03-13,129.6145782470703,131.62106323242188
2017-03-14,127.14187622070312,130.8531951904297
2017-03-15,126.10783386230469,129.76914978027344
2017-03-16,126.10783386230469,129.9046630859375
2017-03-17,124.62422943115234,127.28489685058594
2017-03-20,123.32042694091797,126.47184753417969
2017-03-21,120.84773254394531,124.57476806640625
2017-03-22,122.60111236572266,126.15567016601562
2017-03-23,122.51118469238281,126.24601745605469
2017-03-24,122.10655212402344,125.97498321533203
2017-03-27,121.3422622680664,125.25228881835938
2017-03-28,123.41033935546875,127.28489685058594
2017-03-29,123.23051452636719,127.4203872680664
2017-03-30,122.46621704101562,127.3300552368164
2017-03-31,122.82588958740234,126.15567016601562
2017-04-03,122.01663970947266,125.97498321533203
2017-04-04,120.66788482666016,124.9813003540039
2017-04-05,119.72376251220703,124.16826629638672
2017-04-06,119.58889770507812,123.80690002441406
2017-04-07,119.49897766113281,123.80690002441406
2017-04-10,119.49897766113281,125.74913787841797
2017-04-11,118.46493530273438,124.34892272949219
2017-04-12,118.59980773925781,125.07161712646484
2017-04-13,117.9254379272461,123.7617416381836
2017-04-18,123.14058685302734,127.14938354492188
2017-04-19,125.56835174560547,130.80804443359375
2017-04-20,125.6133041381836,130.6725311279297
2017-04-21,125.88304138183594,129.63365173339844
2017-04-24,129.03013610839844,132.70510864257812
2017-04-25,130.9633331298828,133.92466735839844
2017-04-26,130.8734130859375,134.15049743652344
2017-04-27,129.83935546875,132.56959533691406
2017-04-28,130.8734130859375,133.65365600585938
2017-05-02,129.83935546875,133.29229736328125
2017-05-03,128.80532836914062,132.02757263183594
2017-05-04,129.3448486328125,132.93093872070312
2017-05-05,129.6595458984375,133.24713134765625
2017-05-08,130.6486358642578,134.5118408203125
2017-05-09,129.70449829101562,133.83432006835938
2017-05-10,129.83935546875,134.3311767578125
2017-05-11,130.76068115234375,134.78900146484375
2017-05-12,131.94650268554688,134.376953125
2017-05-15,131.67286682128906,135.5215606689453
2017-05-16,130.76068115234375,135.0179443359375
2017-05-17,128.38902282714844,132.59136962890625
2017-05-18,126.33662414550781,130.6226348876953
2017-05-19,127.1575698852539,130.9889373779297
2017-05-22,126.29100036621094,130.8057861328125
2017-05-23,125.97174072265625,131.08047485351562
