Date,ALTR.LS,NVG.LS
2016-04-06,2.5499532222747803,2.0935232639312744
2016-04-07,2.535374164581299,2.058178186416626
2016-04-08,2.5832767486572266,2.0840072631835938
2016-04-11,2.592996120452881,2.096921920776367
2016-04-12,2.616600513458252,2.103039264678955
2016-04-13,2.755449056625366,2.21315336227417
2016-04-14,2.619377613067627,2.1954805850982666
2016-04-15,2.6339564323425293,2.183245897293091
2016-04-18,2.527043104171753,2.1614949703216553
2016-04-19,2.345845937728882,2.148580312728882
2016-04-20,2.369450092315674,2.167612314224243
2016-04-21,2.329878330230713,2.141782760620117
2016-04-22,2.3048856258392334,2.1343061923980713
2016-04-25,2.336820602416992,2.1010003089904785
2016-04-26,2.311133623123169,2.1207120418548584
2016-04-27,2.367367744445801,2.131587266921997
2016-04-28,2.397219657897949,2.127509355545044
2016-04-29,2.363201856613159,2.1173133850097656
2016-05-02,2.397219657897949,2.1574249267578125
2016-05-03,2.339597463607788,2.0929598808288574
2016-05-04,2.336820602416992,2.050699472427368
2016-05-05,2.4013850688934326,2.0943925380706787
2016-05-06,2.3944427967071533,2.0922434329986572
2016-05-09,2.434861660003662,2.0886621475219727
2016-05-10,2.440101146697998,2.072187900543213
2016-05-11,2.4101614952087402,2.06144380569458
2016-05-12,2.395939826965332,2.0349416732788086
2016-05-13,2.3749818801879883,1.9933973550796509
2016-05-16,2.34728741645813,1.9984114170074463
2016-05-17,2.380970001220703,1.9769233465194702
2016-05-18,2.3240840435028076,1.9454069137573242
2016-05-19,2.352526903152466,1.9124585390090942
2016-05-20,2.3450419902801514,1.9759894609451294
2016-05-23,2.3435449600219727,2.0217368602752686
2016-05-24,2.416898012161255,2.0888819694519043
2016-05-25,2.510460138320923,2.132416248321533
2016-05-26,2.5156993865966797,2.13979434967041
2016-05-27,2.5261783599853516,2.153813600540161
2016-05-30,2.5658485889434814,2.1825904846191406
2016-05-31,2.563603162765503,2.1471729278564453
2016-06-01,2.5403997898101807,2.1213479042053223
2016-06-02,2.4371073246002197,2.1176586151123047
2016-06-03,2.3697423934936523,2.0711731910705566
2016-06-06,2.407167434692383,2.085930347442627
2016-06-07,2.415400743484497,2.1338918209075928
2016-06-08,2.400430917739868,2.144221305847168
2016-06-09,2.4281251430511475,2.1988232135772705
2016-06-10,2.376478672027588,2.122823476791382
2016-06-13,2.296389579772949,1.9981253147125244
2016-06-14,2.2260310649871826,1.9745137691497803
2016-06-15,2.2005820274353027,1.9184365272521973
2016-06-16,2.1384568214416504,1.8749027252197266
2016-06-17,2.2612102031707764,1.9523781538009644
2016-06-20,2.392197370529175,2.0217368602752686
2016-06-21,2.396688222885132,2.008455276489258
2016-06-22,2.342796564102173,1.9774653911590576
2016-06-23,2.3944427967071533,2.05051326751709
2016-06-24,2.2454917430877686,1.9745137691497803
2016-06-27,2.1466901302337646,1.8431745767593384
2016-06-28,2.1668994426727295,1.872689127922058
2016-06-29,2.17962384223938,1.8859707117080688
2016-06-30,2.175132989883423,1.8549803495407104
2016-07-01,2.283665180206299,1.9110580682754517
2016-07-04,2.28216814994812,1.909582257270813
2016-07-05,2.1826181411743164,1.8298932313919067
2016-07-06,2.1758816242218018,1.7863595485687256
2016-07-07,2.170642375946045,1.7900488376617432
2016-07-08,2.2559707164764404,1.8439127206802368
2016-07-11,2.312108039855957,1.8852328062057495
2016-07-12,2.3951914310455322,1.9036791324615479
2016-07-13,2.3442935943603516,1.9110580682754517
2016-07-14,2.3884549140930176,1.951640248298645
2016-07-15,2.391448736190796,1.933193325996399
2016-07-18,2.425879716873169,1.9627081155776978
2016-07-19,2.4475860595703125,1.9804168939590454
2016-07-20,2.435610294342041,1.983368158340454
2016-07-21,2.4902503490448,2.0453481674194336
2016-07-22,2.4902503490448,2.0866684913635254
2016-07-25,2.514950752258301,2.0844547748565674
2016-07-26,2.568094253540039,2.0984745025634766
2016-07-27,2.6055190563201904,2.10954213142395
2016-07-28,2.578572988510132,2.0682222843170166
2016-07-29,2.5942916870117188,2.09478497505188
2016-08-01,2.534411668777466,2.0748629570007324
2016-08-02,2.4954898357391357,2.0423970222473145
2016-08-03,2.4588136672973633,2.043134927749634
2016-08-04,2.4880049228668213,2.0733869075775146
2016-08-05,2.5808186531066895,2.106590747833252
2016-08-08,2.61749529838562,2.141270160675049
2016-08-09,2.645937919616699,2.1752116680145264
2016-08-10,2.6377041339874268,2.1855416297912598
2016-08-11,2.6721351146698,2.1943960189819336
2016-08-12,2.6676440238952637,2.201774835586548
2016-08-15,2.6990811824798584,2.19956111907959
2016-08-16,2.661656379699707,2.1958718299865723
2016-08-17,2.6399497985839844,2.1921825408935547
2016-08-18,2.6788718700408936,2.206939697265625
2016-08-19,2.662404775619507,2.1840660572052
2016-08-22,2.6945900917053223,2.1914448738098145
2016-08-23,2.682614326477051,2.1914448738098145
2016-08-24,2.6930932998657227,2.19956111907959
2016-08-25,2.6549198627471924,2.1818525791168213
2016-08-26,2.6781232357025146,2.188493251800537
2016-08-29,2.657165288925171,2.1914448738098145
2016-08-30,2.6796200275421143,2.1892309188842773
2016-08-31,2.651177406311035,2.1914448738098145
2016-09-01,2.690847635269165,2.1921825408935547
2016-09-02,2.705817699432373,2.223172664642334
2016-09-05,2.711805582046509,2.241619110107422
2016-09-06,2.6115071773529053,2.2062020301818848
2016-09-07,2.5621063709259033,2.2143185138702393
2016-09-08,2.5793216228485107,2.2143185138702393
2016-09-09,2.5029749870300293,2.176687240600586
2016-09-12,2.4580650329589844,2.0933094024658203
2016-09-13,2.3547723293304443,1.9545916318893433
2016-09-14,2.3824667930603027,1.9545916318893433
2016-09-15,2.371239423751831,1.9169607162475586
2016-09-16,2.3061201572418213,1.9413100481033325
2016-09-19,2.3487844467163086,1.931717872619629
2016-09-20,2.3300719261169434,1.955329179763794
2016-09-21,2.3704910278320312,1.9641835689544678
2016-09-22,2.402676582336426,1.9767272472381592
2016-09-23,2.371987819671631,1.9560672044754028
2016-09-26,2.362257242202759,1.9538536071777344
2016-09-27,2.322587013244629,1.927290439605713
2016-09-28,2.336060047149658,1.9420480728149414
2016-09-29,2.326329469680786,1.9265531301498413
2016-09-30,2.3293235301971436,1.8889219760894775
2016-10-03,2.3285751342773438,1.9140093326568604
2016-10-04,2.380970001220703,1.9405722618103027
2016-10-05,2.342796564102173,1.9383587837219238
2016-10-06,2.3053715229034424,1.9361450672149658
2016-10-07,2.293395519256592,1.8963004350662231
2016-10-10,2.3113596439361572,1.9147469997406006
2016-10-11,2.331568956375122,1.9184365272521973
2016-10-12,2.316599130630493,1.8985141515731812
2016-10-13,2.2664496898651123,1.8638347387313843
2016-10-14,2.3188445568084717,1.9044171571731567
2016-10-17,2.333065986633301,1.8992516994476318
2016-10-18,2.3749818801879883,1.9258148670196533
2016-10-19,2.4573163986206055,1.9501644372940063
2016-10-20,2.4288735389709473,1.955329179763794
2016-10-21,2.3847124576568604,1.9427857398986816
2016-10-24,2.402676582336426,1.9723002910614014
2016-10-25,2.3734848499298096,1.9597563743591309
2016-10-26,2.4101614952087402,1.9774653911590576
2016-10-27,2.3637542724609375,1.9708244800567627
2016-10-28,2.3600120544433594,1.9848438501358032
2016-10-31,2.3779759407043457,1.9700868129730225
2016-11-01,2.348036050796509,1.9472129344940186
2016-11-02,2.32108998298645,1.9103200435638428
2016-11-03,2.312856435775757,1.905154824256897
2016-11-04,2.3061201572418213,1.8903977870941162
2016-11-07,2.381718397140503,1.9368830919265747
2016-11-08,2.3734848499298096,1.9435237646102905
2016-11-09,2.376478672027588,1.9361450672149658
2016-11-10,2.341299295425415,1.9427857398986816
2016-11-11,2.3008806705474854,1.9413100481033325
2016-11-14,2.3689937591552734,1.9582806825637817
2016-11-15,2.3016293048858643,1.96123206615448
2016-11-16,2.342047929763794,1.951640248298645
2016-11-17,2.3704910278320312,1.9619700908660889
2016-11-18,2.473783493041992,1.981154441833496
2016-11-21,2.5074658393859863,1.99000883102417
2016-11-22,2.5868067741394043,2.027639627456665
2016-11-23,2.572585105895996,2.0350182056427
2016-11-24,2.657165288925171,2.1058528423309326
2016-11-25,2.7484822273254395,2.1589789390563965
2016-11-28,2.6990811824798584,2.1523382663726807
2016-11-29,2.697584390640259,2.1479110717773438
2016-11-30,2.7395002841949463,2.164881944656372
2016-12-01,2.7537214756011963,2.2010369300842285
2016-12-02,2.6721351146698,2.172260046005249
2016-12-05,2.720787763595581,2.170046329498291
2016-12-06,2.7619550228118896,2.212104558944702
2016-12-07,2.8210861682891846,2.283677339553833
2016-12-08,2.858511209487915,2.3434438705444336
2016-12-09,2.843541145324707,2.3087642192840576
2016-12-12,2.800877094268799,2.2947449684143066
2016-12-13,2.829319715499878,2.3102400302886963
2016-12-14,2.829319715499878,2.3360650539398193
2016-12-15,2.8914449214935303,2.3471333980560303
2016-12-16,2.9266245365142822,2.398045539855957
2016-12-19,2.9041695594787598,2.367793321609497
2016-12-20,2.892193555831909,2.409851312637329
2016-12-21,2.8472836017608643,2.3899288177490234
2016-12-22,2.795637369155884,2.3736963272094727
2016-12-23,2.8540198802948,2.3832881450653076
2016-12-27,2.9049179553985596,2.4113268852233887
2016-12-28,2.8847086429595947,2.4091134071350098
2016-12-29,2.9049179553985596,2.4201812744140625
2016-12-30,2.892193555831909,2.4091134071350098
2017-01-02,2.9692888259887695,2.467404365539551
2017-01-03,2.9692888259887695,2.4600257873535156
2017-01-04,2.986504077911377,2.46814227104187
2017-01-05,2.9752767086029053,2.4570741653442383
2017-01-06,2.9595584869384766,2.446744203567505
2017-01-09,2.9168941974639893,2.4201812744140625
2017-01-10,2.9153969287872314,2.4275598526000977
2017-01-11,2.9146485328674316,2.416491985321045
2017-01-12,2.9408457279205322,2.449695587158203
2017-01-13,2.9505763053894043,2.4600257873535156
2017-01-16,3.0186893939971924,2.4275598526000977
2017-01-17,2.971534252166748,2.4216573238372803
2017-01-18,3.011204481124878,2.432724952697754
2017-01-19,3.006713628768921,2.426084280014038
2017-01-20,3.07407808303833,2.4349381923675537
2017-01-23,3.014946699142456,2.4083755016326904
2017-01-24,3.0680904388427734,2.433462619781494
2017-01-25,3.0680904388427734,2.440103530883789
2017-01-26,3.1264731884002686,2.5338118076324463
2017-01-27,3.113748788833618,2.5529963970184326
2017-01-30,3.059108257293701,2.4991326332092285
2017-01-31,3.035905122756958,2.4858508110046387
2017-02-01,3.065845012664795,2.5315983295440674
2017-02-02,3.1025211811065674,2.565540075302124
2017-02-03,3.089048147201538,2.5596368312835693
2017-02-06,3.0538687705993652,2.5183167457580566
2017-02-07,3.0882997512817383,2.554471731185913
2017-02-08,3.065096139907837,2.5161030292510986
2017-02-09,3.0568628311157227,2.5825107097625732
2017-02-10,3.065845012664795,2.5825107097625732
2017-02-13,3.065096139907837,2.5596368312835693
2017-02-14,3.07482647895813,2.5559475421905518
2017-02-15,3.217041015625,2.5581610202789307
2017-02-16,3.223778009414673,2.5640640258789062
2017-02-17,3.208807945251465,2.5574233531951904
2017-02-20,3.193089008331299,2.5456175804138184
2017-02-21,3.246232509613037,2.593578815460205
2017-02-22,3.229017496109009,2.6046464443206787
2017-02-23,3.223778009414673,2.6437528133392334
2017-02-24,3.255963087081909,2.6304714679718018
2017-02-27,3.237999200820923,2.6385879516601562
2017-02-28,3.221532106399536,2.6319468021392822
2017-03-01,3.3278191089630127,2.6924517154693604
2017-03-02,3.305363893508911,2.682859420776367
2017-03-03,3.270933151245117,2.657034397125244
2017-03-06,3.1751255989074707,2.6341605186462402
2017-03-07,3.158658504486084,2.628258228302002
2017-03-08,3.139197587966919,2.626782178878784
2017-03-09,3.143688440322876,2.626044511795044
2017-03-10,3.137700319290161,2.628995418548584
2017-03-13,3.133958101272583,2.6363744735717773
2017-03-14,3.113748788833618,2.6341605186462402
2017-03-15,3.069587230682373,2.621617317199707
2017-03-16,3.118988037109375,2.635636568069458
2017-03-17,3.127969980239868,2.656296491622925
2017-03-20,3.1324613094329834,2.670315742492676
2017-03-21,3.099527359008789,2.6526074409484863
2017-03-22,3.09877872467041,2.656296491622925
2017-03-23,3.115245819091797,2.631209135055542
2017-03-24,3.1130001544952393,2.64744234085083
2017-03-27,3.061353921890259,2.619403600692749
2017-03-28,3.1414432525634766,2.657034397125244
2017-03-29,3.120485305786133,2.730820417404175
2017-03-30,3.1511735916137695,2.744839668273926
