Date,ALTR.LS,BCP.LS,COR.LS,CTT.LS,EDPR.LS,EDP.LS,GALP.LS,IBS.LS,JMT.LS,EGL.LS,NOS.LS,NBA.LS,PHR.LS,RENE.LS,SEM.LS,SON.LS,SONC.LS,NVG.LS
2013-09-24,1.293967366218567,0.7083163857460022,1.6545976400375366,,3.65279483795166,1.7254408597946167,9.3572359085083,3.9810543060302734,12.64073657989502,2.3657047748565674,2.9880709648132324,1.2852423191070557,2.615427017211914,1.2949942350387573,5.630887985229492,0.6869357228279114,0.1950819045305252,1.781029224395752
2013-09-25,1.3066401481628418,0.70093834400177,1.6710611581802368,,3.6878998279571533,1.7330867052078247,9.467453002929688,3.9810543060302734,13.082955360412598,2.388824939727783,3.0259382724761963,1.2717136144638062,2.5846571922302246,1.3026829957962036,5.695704460144043,0.7003465890884399,0.20258507132530212,1.8026608228683472
2013-09-26,1.3073071241378784,0.7083163857460022,1.6545976400375366,,3.675565481185913,1.7330867052078247,9.440847396850586,3.9810543060302734,12.92442512512207,2.409468173980713,3.015611171722412,1.2852423191070557,2.6392736434936523,1.3009082078933716,5.643851280212402,0.7003465890884399,0.20258507132530212,1.7836511135101318
2013-09-27,1.3026381731033325,0.70093834400177,1.6545976400375366,,3.680309534072876,1.7292635440826416,9.402843475341797,3.9810543060302734,12.83681583404541,2.409468173980713,3.008037567138672,1.3799446821212769,2.5946571826934814,1.3038684129714966,5.630887985229492,0.6936411261558533,0.20258507132530212,1.782995581626892
2013-09-30,1.2966351509094238,0.7083163857460022,1.6628293991088867,,3.644256114959717,1.7203432321548462,9.345833778381348,3.9810543060302734,12.66576862335205,2.419376850128174,3.0293807983398438,1.3889638185501099,2.562349319458008,1.3068221807479858,5.622786521911621,0.6869357228279114,0.20258507132530212,1.7607083320617676
2013-10-01,1.2886313199996948,0.7083163857460022,1.6628293991088867,,3.6765143871307373,1.718432068824768,9.509262084960938,3.9183669090270996,12.165145874023438,2.5110325813293457,3.118885040283203,1.3754348754882812,2.615427017211914,1.3097822666168213,5.677879810333252,0.7033268213272095,0.20258507132530212,1.7541532516479492
2013-10-02,1.2872973680496216,0.7083163857460022,1.6628293991088867,,3.6480510234832764,1.7203432321548462,9.501660346984863,3.9183669090270996,11.935693740844727,2.6158998012542725,3.2194056510925293,1.384454369544983,2.7854297161102295,1.3156898021697998,5.615494728088379,0.7003465890884399,0.20258507132530212,1.7757848501205444
2013-10-03,1.2872973680496216,0.70093834400177,1.6381340026855469,,3.5949196815490723,1.713971734046936,9.3306303024292,3.9183669090270996,12.048333168029785,2.6258087158203125,3.223536729812622,1.3754348754882812,2.6800434589385986,1.3085969686508179,5.660055637359619,0.6996015310287476,0.20258507132530212,1.7600525617599487
2013-10-04,1.284629464149475,0.7304514050483704,1.6628293991088867,,3.589226722717285,1.6477066278457642,9.448451042175293,3.9497106075286865,11.981584548950195,2.6423227787017822,3.242814779281616,1.4024925231933594,2.6615817546844482,1.3026829957962036,5.695704460144043,0.6899159550666809,0.21008820831775665,1.7305546998977661
2013-10-07,1.2672874927520752,0.7378293871879578,1.6628293991088867,,3.605356216430664,1.6215829849243164,9.425646781921387,3.9497106075286865,11.714585304260254,2.6423227787017822,3.235929012298584,1.41323983669281,2.6454274654388428,1.2890803813934326,5.68355131149292,0.6906610131263733,0.21008820831775665,1.723343849182129
