Date,ALTR.LS,BCP.LS,COR.LS,CTT.LS,EDPR.LS,EDP.LS,GALP.LS,IBS.LS,JMT.LS,EGL.LS,NOS.LS,NBA.LS,PHR.LS,RENE.LS,SEM.LS,SON.LS,SONC.LS,NVG.LS
2018-01-02,4.12773323059082,0.27559301257133484,10.106438636779785,3.067033052444458,6.760376453399658,2.315711259841919,13.546662330627441,9.90788745880127,14.910913467407227,3.646174192428589,4.271879196166992,2.2806429862976074,0.25999999046325684,2.0108184814453125,16.231201171875,0.9870226979255676,0.8379189968109131,3.729484796524048
2018-01-03,4.21505069732666,0.2829749584197998,10.274258613586426,3.1463236808776855,6.628490447998047,2.3492257595062256,13.6947603225708,9.785567283630371,15.035247802734375,3.848205089569092,4.283393383026123,2.3027138710021973,0.27950000762939453,2.0238547325134277,16.231201171875,1.002364993095398,0.8415859937667847,3.794404983520508
2018-01-04,4.262678623199463,0.29380184412002563,10.255610466003418,3.1125831604003906,6.623606204986572,2.3731651306152344,13.851570129394531,9.704024314880371,15.652314186096191,3.910738468170166,4.291069984436035,2.332141399383545,0.2669999897480011,2.040149688720703,16.485666275024414,1.0142979621887207,0.8434195518493652,3.835407018661499
2018-01-05,4.191236972808838,0.29301440715789795,10.08779239654541,3.1176443099975586,6.63337516784668,2.3891243934631348,13.899483680725098,9.663248062133789,15.684549331665039,3.70389723777771,4.283393383026123,2.317427635192871,0.26750001311302185,2.0548155307769775,16.412960052490234,1.0142979621887207,0.8461698293685913,3.8200314044952393
2018-01-08,4.207112789154053,0.29606562852859497,10.031852722167969,3.173316478729248,6.848300457000732,2.376356840133667,13.851570129394531,9.785567283630371,15.610871315002441,3.756810188293457,4.275717258453369,2.2806429862976074,0.26649999618530273,2.059704065322876,16.721954345703125,1.012593150138855,0.8461698293685913,3.8627419471740723
2018-01-09,4.222989082336426,0.29793572425842285,10.162378311157227,3.2222402095794678,6.809223175048828,2.355609655380249,13.803656578063965,9.826374053955078,15.468114852905273,3.8289639949798584,4.279554843902588,2.2806429862976074,0.2669999897480011,2.0662221908569336,16.958242416381836,1.0168548822402954,0.8626714944839478,3.9122860431671143
2018-01-10,4.15948486328125,0.2977388799190521,10.162378311157227,3.23067569732666,6.838531017303467,2.3300747871398926,14.02144718170166,9.90788745880127,15.435880661010742,3.800102472305298,4.283393383026123,2.2806429862976074,0.26899999380111694,2.051556348800659,17.140003204345703,1.0168548822402954,0.8645050525665283,3.9174110889434814
2018-01-11,4.143609046936035,0.29606562852859497,10.08779239654541,3.2475459575653076,6.887378215789795,2.302943706512451,14.18261432647705,9.704024314880371,15.265498161315918,3.848205089569092,4.26420259475708,2.2953569889068604,0.2680000066757202,2.0629630088806152,17.030946731567383,1.0083314180374146,0.8718391060829163,3.8969099521636963
2018-01-12,4.080105304718018,0.2912427484989166,9.696213722229004,2.947253465652466,6.90691614151001,2.2758126258850098,14.15648078918457,9.826374053955078,15.937824249267578,3.8241536617279053,4.221982479095459,2.2732858657836914,0.2644999921321869,2.058074474334717,16.940065383911133,1.0373114347457886,0.8727558851242065,3.8917853832244873
2018-01-15,4.064229488372803,0.28641989827156067,9.714861869812012,2.960749626159668,6.916686058044434,2.3220949172973633,14.117276191711426,9.94869327545166,16.075971603393555,3.8337743282318115,4.214306354522705,2.2659292221069336,0.2529999911785126,2.0678517818450928,16.921890258789062,1.0236737728118896,0.879173219203949,3.920828342437744
