Date,Stocks,Bond,Gold
2016-08-08,2180.889892578125,24.296737670898438,127.44000244140625
2016-08-09,2181.739990234375,24.361875534057617,127.95999908447266
2016-08-10,2175.489990234375,24.408401489257812,128.55999755859375
2016-08-11,2185.7900390625,24.32465362548828,127.66999816894531
2016-08-12,2184.050048828125,24.361875534057617,127.4000015258789
2016-08-15,2190.14990234375,24.333953857421875,127.83999633789062
2016-08-16,2178.14990234375,24.306045532226562,128.47000122070312
2016-08-17,2182.219970703125,24.343259811401367,128.5
2016-08-18,2187.02001953125,24.37118911743164,129.11000061035156
2016-08-19,2183.8701171875,24.306045532226562,127.97000122070312
2016-08-22,2182.639892578125,24.361875534057617,127.77999877929688
2016-08-23,2186.89990234375,24.361875534057617,127.76000213623047
2016-08-24,2175.43994140625,24.343259811401367,126.33999633789062
2016-08-25,2172.469970703125,24.315343856811523,126.2300033569336
2016-08-26,2169.0400390625,24.25951385498047,126.05000305175781
2016-08-29,2180.3798828125,24.333953857421875,126.30000305175781
2016-08-30,2176.1201171875,24.32465362548828,125.02999877929688
2016-08-31,2170.949951171875,24.296737670898438,124.77999877929688
2016-09-01,2170.860107421875,24.333072662353516,125.29000091552734
2016-09-02,2179.97998046875,24.2864933013916,126.56999969482422
2016-09-06,2186.47998046875,24.351699829101562,128.7100067138672
2016-09-07,2186.159912109375,24.34238624572754,128.27000427246094
2016-09-08,2181.300048828125,24.267858505249023,127.58999633789062
2016-09-09,2127.81005859375,24.18401336669922,126.75
2016-09-12,2159.0400390625,24.18401336669922,126.58999633789062
2016-09-13,2127.02001953125,24.128122329711914,125.75
2016-09-14,2125.77001953125,24.128122329711914,126.18000030517578
2016-09-15,2147.260009765625,24.146747589111328,125.37000274658203
2016-09-16,2139.159912109375,24.156063079833984,125.05999755859375
2016-09-19,2139.1201171875,24.13743782043457,125.31999969482422
2016-09-20,2139.760009765625,24.174707412719727,125.44000244140625
2016-09-21,2163.1201171875,24.21196746826172,127.2699966430664
2016-09-22,2177.179931640625,24.249225616455078,127.56999969482422
2016-09-23,2164.68994140625,24.267858505249023,127.6500015258789
2016-09-26,2146.10009765625,24.295806884765625,127.55000305175781
2016-09-27,2159.929931640625,24.333072662353516,126.62000274658203
2016-09-28,2171.3701171875,24.34238624572754,126.22000122070312
2016-09-29,2151.1298828125,24.34238624572754,126.06999969482422
2016-09-30,2168.27001953125,24.295806884765625,125.63999938964844
2016-10-03,2161.199951171875,24.265962600708008,125.31999969482422
2016-10-04,2150.489990234375,24.191354751586914,120.97000122070312
2016-10-05,2159.72998046875,24.154054641723633,120.77999877929688
2016-10-06,2160.77001953125,24.088769912719727,119.66000366210938
2016-10-07,2153.739990234375,24.126073837280273,119.73999786376953
2016-10-10,2163.659912109375,24.079444885253906,120.16000366210938
2016-10-11,2136.72998046875,24.060794830322266,119.55000305175781
2016-10-12,2139.179931640625,24.05146598815918,119.73999786376953
2016-10-13,2132.550048828125,24.107418060302734,120.02999877929688
2016-10-14,2132.97998046875,24.032804489135742,119.36000061035156
2016-10-17,2126.5,24.079444885253906,119.68000030517578
2016-10-18,2139.60009765625,24.107418060302734,120.41999816894531
2016-10-19,2144.2900390625,24.107418060302734,121.11000061035156
2016-10-20,2141.340087890625,24.116743087768555,120.73999786376953
2016-10-21,2141.159912109375,24.116743087768555,120.83000183105469
2016-10-24,2151.330078125,24.070117950439453,120.55999755859375
2016-10-25,2143.159912109375,24.079444885253906,121.47000122070312
2016-10-26,2139.429931640625,24.070117950439453,120.79000091552734
2016-10-27,2133.0400390625,23.99551773071289,121.01000213623047
2016-10-28,2126.409912109375,23.986175537109375,121.58000183105469
2016-10-31,2126.14990234375,24.032804489135742,121.94000244140625
2016-11-01,2111.719970703125,24.031877517700195,122.7300033569336
2016-11-02,2097.93994140625,24.078563690185547,123.63999938964844
2016-11-03,2088.659912109375,24.02254867553711,124.30000305175781
2016-11-04,2085.179931640625,24.087905883789062,124.38999938964844
2016-11-07,2131.52001953125,24.02254867553711,122.1500015258789
2016-11-08,2139.56005859375,23.966529846191406,121.63999938964844
2016-11-09,2163.260009765625,23.71443748474121,121.55999755859375
2016-11-10,2167.47998046875,23.602405548095703,119.75
2016-11-11,2164.449951171875,23.56505584716797,117.0999984741211
2016-11-14,2164.199951171875,23.499710083007812,116.11000061035156
2016-11-15,2180.389892578125,23.499710083007812,117.12000274658203
2016-11-16,2176.93994140625,23.5277156829834,116.7699966430664
2016-11-17,2187.1201171875,23.462350845336914,116.16999816894531
2016-11-18,2181.89990234375,23.397001266479492,115.1500015258789
2016-11-21,2198.179931640625,23.397001266479492,115.58000183105469
2016-11-22,2202.93994140625,23.415674209594727,115.54000091552734
2016-11-23,2204.719970703125,23.368993759155273,113.25
2016-11-25,2213.35009765625,23.368993759155273,112.61000061035156
2016-11-28,2201.719970703125,23.425016403198242,113.80000305175781
2016-11-29,2204.659912109375,23.443687438964844,113.2699966430664
2016-11-30,2198.81005859375,23.33164405822754,111.75
2016-12-01,2191.080078125,23.283052444458008,111.54000091552734
2016-12-02,2191.949951171875,23.348478317260742,112.13999938964844
2016-12-05,2204.7099609375,23.348478317260742,111.54000091552734
2016-12-06,2212.22998046875,23.33913230895996,111.43000030517578
2016-12-07,2241.35009765625,23.39521026611328,111.83000183105469
2016-12-08,2246.18994140625,23.33913230895996,111.56999969482422
2016-12-09,2259.530029296875,23.245662689208984,110.4000015258789
2016-12-12,2256.9599609375,23.283052444458008,110.81999969482422
2016-12-13,2271.719970703125,23.283052444458008,110.44999694824219
2016-12-14,2253.280029296875,23.152185440063477,108.83000183105469
2016-12-15,2262.030029296875,23.1241455078125,107.33999633789062
2016-12-16,2258.070068359375,23.133493423461914,108.05000305175781
2016-12-19,2262.530029296875,23.208276748657227,108.58999633789062
2016-12-20,2270.760009765625,23.189577102661133,107.79000091552734
2016-12-21,2265.179931640625,23.217615127563477,107.8499984741211
2016-12-22,2260.9599609375,23.212007522583008,107.58999633789062
